precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","GHEORGHE VLAD-DAN-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ROMÂNIA SOCIALISTĂ-voturi","ALIANȚA AUR-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL ROMÂNIA MARE-voturi"
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.12",67,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:05:02",903,903,0,464,383,0,81,1000,536,452,12,37,27,1,21,19,5,112,2,59,2,2,10,1,110,37,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.13",149,"MUNICIPIUL TIMIŞOARA",155243,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:41:42",1005,1005,0,412,398,0,14,1100,688,401,11,25,20,3,21,13,3,125,1,56,3,8,10,1,95,12,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.13",148,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:07:52",1119,1119,0,427,407,0,20,1200,773,420,7,22,29,4,9,10,8,103,2,90,1,5,4,10,103,16,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.13",147,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:03:51",1235,1235,0,533,487,0,46,1300,767,520,13,37,34,3,19,21,3,130,4,73,1,2,15,4,137,25,12
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.13",146,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:36:45",1109,1109,0,452,424,0,28,1200,748,440,12,24,19,3,18,17,6,120,3,85,1,0,17,3,98,23,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15",142,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:53:25",1221,1221,0,484,467,0,17,1300,816,473,11,28,29,3,38,13,2,127,3,69,3,10,14,5,108,18,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15",141,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:49:39",1215,1215,0,600,582,0,18,1300,700,569,31,42,27,3,19,29,1,138,1,90,3,3,16,4,164,26,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15",140,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:09:37",1007,1007,0,419,395,0,24,1100,681,407,12,35,13,3,14,22,1,100,1,70,5,5,9,5,99,21,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15",139,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:48:45",1313,1313,0,569,537,0,32,1400,831,551,18,34,30,4,17,22,4,164,2,65,10,2,17,1,143,29,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15 (ŞCOALA PRIMARĂ NR.15)",99,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:49:08",1404,1404,0,550,528,0,22,1500,950,527,23,46,23,4,22,15,1,139,3,92,5,2,10,5,135,21,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.15 (ŞCOALA PRIMARĂ NR.15)",100,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:28:53",1440,1440,0,589,569,0,20,1500,911,577,12,32,24,4,19,27,0,177,2,91,7,1,13,3,138,32,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.16 ” TAKE IONESCU ”",161,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:30:23",909,908,1,599,485,0,114,1000,401,528,71,62,8,6,14,14,4,144,1,63,2,3,5,9,148,41,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.16 ” TAKE IONESCU ”",159,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:37:26",1324,1324,0,906,574,0,332,1600,694,835,71,74,28,22,35,25,8,242,3,145,6,1,12,13,175,41,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.16 ” TAKE IONESCU ”",160,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:32:36",993,993,0,815,464,0,351,1200,385,764,51,70,23,4,22,13,5,232,7,139,10,1,18,9,144,63,4
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.16 ”TAKE IONESCU”",162,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:41:11",977,977,0,571,427,0,144,1000,429,566,5,64,15,3,15,20,2,154,0,73,6,5,7,7,148,44,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.18",37,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:05:40",1375,1375,0,629,585,0,44,1400,771,603,24,74,23,1,27,21,3,160,1,80,4,2,10,6,137,48,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.18",38,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:35:23",1415,1415,0,643,615,0,28,1500,857,626,17,60,27,4,26,21,2,162,2,76,0,1,13,11,187,29,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.18",39,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:05:49",1155,1155,0,479,451,0,28,1200,721,460,19,43,15,6,23,25,3,122,3,42,4,2,12,5,124,27,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU”",42,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:01:10",961,961,0,464,436,0,28,1000,536,457,7,65,14,2,21,18,2,100,0,51,2,3,7,3,141,25,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU”",44,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:50:34",1168,1168,0,601,552,0,49,1200,599,590,11,71,24,3,23,32,0,142,4,64,4,4,12,1,166,39,1
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU”",43,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:20:03",1051,1051,0,452,413,0,39,1100,648,452,0,57,14,6,19,9,0,98,2,71,17,3,0,6,124,20,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU”",45,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:32:17",1268,1268,0,558,511,0,47,1300,742,549,9,60,23,0,10,13,0,160,0,69,3,1,7,1,164,34,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” (ŞCOALA PRIMARĂ NR.19)",59,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:49:48",1602,1602,0,736,720,0,16,1700,964,726,10,65,29,5,28,31,5,168,0,91,4,5,13,5,248,25,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” (ŞCOALA PRIMARĂ NR.19)",60,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:34:07",1496,1496,0,582,544,0,38,1600,1026,553,21,36,41,3,13,15,9,148,2,92,4,3,20,6,131,22,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” (ŞCOALA PRIMARĂ NR.19)",58,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:38:06",1747,1747,0,751,716,0,35,1800,1049,740,11,96,28,2,21,22,4,181,4,104,8,4,21,11,198,28,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” TIMIȘOARA",28,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:21:59",1436,1436,0,613,586,0,27,1500,887,604,9,77,16,4,18,29,3,138,1,87,3,5,12,7,174,23,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.19 ”AVRAM IANCU” TIMIȘOARA",27,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:33:53",1308,1308,0,656,618,0,38,1400,744,636,20,51,26,3,18,17,4,164,2,109,6,4,10,9,178,27,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.1( ŞCOALA GIMNAZIALĂ NR. 4 )",202,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:08:05",1461,1461,0,677,664,0,13,1500,823,658,19,56,21,3,27,25,1,169,5,104,4,1,24,10,178,23,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.1( ŞCOALA GIMNAZIALĂ NR. 4 )",201,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:55:47",1600,1600,0,668,645,0,23,1700,1032,642,26,33,31,6,20,23,1,199,5,108,5,4,21,12,146,17,11
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.1 TIMIȘOARA",205,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:17:32",1257,1257,0,382,307,0,75,1300,918,360,22,20,3,8,8,1,5,127,0,77,1,1,8,5,71,21,4
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.1 TIMIȘOARA",206,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:27:03",962,962,0,355,332,0,23,1000,645,346,9,24,9,1,22,5,3,81,0,67,5,2,11,2,89,19,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2",104,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:48:32",1294,1294,0,565,534,0,31,1300,735,546,19,48,21,9,20,21,8,155,3,61,4,5,18,7,128,31,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2",217,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:00:34",1437,1437,0,568,552,0,16,1500,932,542,26,14,42,2,19,21,7,193,2,118,2,3,11,5,72,29,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2",105,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:00:25",1205,1205,0,498,480,0,18,1300,802,482,16,37,15,6,15,14,3,138,3,74,1,0,12,7,133,21,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2",103,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:32:06",1385,1385,0,553,525,0,28,1400,847,528,25,40,23,4,36,23,1,138,2,83,8,4,18,7,114,21,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.21 ” VICENŢIU BABEŞ ”",166,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:40:23",1247,1247,0,541,491,0,50,1300,759,532,9,52,17,4,11,24,3,148,3,83,1,3,10,4,139,25,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.21 ” VICENŢIU BABEŞ ”",168,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:58:09",1386,1386,0,641,604,0,37,1407,766,603,38,45,22,8,19,15,3,179,3,100,4,4,11,11,136,40,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.21 ” VICENŢIU BABEŞ ”",169,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:42:02",1052,1052,0,456,408,0,48,1100,644,445,11,33,23,2,13,22,2,112,0,68,5,2,15,5,105,34,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.21 ” VICENŢIU BABEŞ ”",167,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:18:10",1429,1429,0,658,600,0,58,1500,842,646,12,54,34,1,18,21,4,175,5,87,2,9,16,5,177,35,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",36,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:33:18",1179,1179,0,573,544,0,29,1200,627,557,16,57,23,4,9,16,1,134,4,77,3,3,19,11,163,31,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",31,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:44:03",709,709,0,377,307,0,70,1200,823,365,12,44,15,0,8,19,1,89,0,41,2,1,3,3,95,41,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",30,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:05:34",1238,1238,0,570,514,0,56,1300,730,548,22,71,27,7,25,23,0,118,2,82,2,1,18,9,138,24,1
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",32,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:52:35",843,843,0,361,332,0,29,900,539,354,7,42,18,2,11,18,2,69,1,56,2,1,7,6,97,17,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",34,"MUNICIPIUL TIMIŞOARA",155243,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:52:53",995,995,0,461,424,0,37,1099,639,438,22,50,8,3,26,22,4,115,0,53,4,1,13,4,107,20,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",29,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:11:01",1154,1154,0,525,475,0,50,1200,675,514,11,74,19,5,14,18,3,114,2,65,2,3,21,8,133,22,11
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",35,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:09:26",1124,1124,0,512,483,0,29,1200,688,504,8,36,20,4,22,22,2,129,1,53,1,1,18,8,147,36,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24",33,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:29:58",1207,1207,0,522,477,0,45,1300,778,508,14,57,22,4,14,13,4,136,1,59,1,4,17,2,137,30,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR.27)",26,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:02:44",1212,1212,0,585,536,0,49,1300,715,577,8,47,5,7,22,25,5,167,8,78,1,5,17,9,150,29,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.24 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR.27)",25,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:26:25",1246,1246,0,581,531,0,50,1300,719,564,17,39,14,6,21,21,1,135,4,84,0,7,18,11,145,52,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",133,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:59:43",1443,1443,0,638,598,0,40,1500,862,629,9,64,27,0,20,27,2,160,3,83,4,0,15,9,182,25,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",137,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:36:32",1507,1506,1,688,640,1,47,1600,912,684,4,74,24,5,31,24,7,173,3,85,4,5,17,6,186,39,1
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",136,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:51:56",1554,1554,0,739,715,0,24,1600,861,718,21,73,27,5,13,30,3,202,1,114,3,5,17,9,190,23,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",134,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:43:33",1444,1444,0,731,644,0,87,1509,778,709,22,73,29,6,26,34,6,183,5,82,2,1,12,8,179,56,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.25",135,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:07:30",1790,1790,0,895,866,0,29,1800,905,871,24,95,14,1,19,40,6,227,3,97,5,2,16,17,249,67,13
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 27",86,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:11:24",1537,1537,0,642,615,0,27,1600,958,629,13,49,32,6,24,32,7,195,4,65,3,1,12,7,166,19,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 27",88,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:09:28",1528,1528,0,616,569,0,47,1600,984,599,17,37,32,4,12,38,3,168,2,76,2,2,17,9,168,26,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 27",87,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:51:08",1530,1530,0,656,618,0,38,1600,944,642,14,45,36,1,32,36,3,168,1,92,4,2,15,6,162,34,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 27",85,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:16:50",1560,1560,0,636,616,0,20,1600,964,620,16,48,26,8,23,20,1,195,6,81,3,4,15,10,141,29,10
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.27 (GRADINIŢA CU PROGRAM PRELUNGIT NR. 3)",83,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:02:52",1184,1184,0,509,495,0,14,1200,691,501,8,44,14,3,22,16,3,137,2,87,3,8,9,8,130,15,0
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.27 (GRADINIŢA CU PROGRAM PRELUNGIT NR. 3)",84,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:49:16",1151,1151,0,464,437,0,27,1200,736,458,6,42,25,3,14,24,4,113,3,69,6,13,7,1,112,16,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 29)",102,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:50:50",1123,1123,0,523,489,0,34,1200,677,508,15,80,11,3,14,16,1,129,4,54,3,1,16,8,135,29,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.2 (GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 29)",101,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:59:42",1288,1288,0,521,489,0,32,1300,779,502,19,43,16,6,22,18,2,145,0,52,8,3,13,6,129,29,10
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.3",209,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:56:39",1398,1398,0,573,552,0,21,1500,927,554,19,30,41,4,19,24,4,225,5,86,4,2,17,11,70,11,1
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",115,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:39:21",1747,1747,0,850,801,0,49,1800,950,837,13,117,26,6,25,32,3,228,3,90,1,5,18,10,216,46,11
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",119,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:58:50",1208,1208,0,607,564,0,43,1300,693,586,21,51,21,3,16,23,2,176,1,76,3,6,18,10,152,24,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",116,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:45:37",1220,1220,0,694,617,0,77,1300,606,674,20,61,24,6,11,30,3,201,3,103,0,7,17,3,158,43,4
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",118,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:58:19",1657,1657,0,803,767,0,36,1700,897,787,16,80,16,7,34,30,2,264,0,97,2,3,15,10,175,45,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.30",117,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:27:33",1363,1363,0,767,644,0,123,1400,633,748,19,93,15,6,22,33,6,219,2,101,3,4,15,8,136,81,4
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.30 TIMIȘOARA",157,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:30:57",1475,1475,0,718,675,0,43,1900,1182,699,19,57,32,5,26,31,2,251,3,81,3,2,13,8,144,38,3
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ NR.30 TIMIȘOARA",158,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:58:48",1411,1411,0,705,633,0,72,1500,795,688,17,58,29,4,23,36,4,202,2,89,4,2,20,4,163,45,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.4",214,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:55:49",945,945,0,438,419,0,19,1000,562,415,23,21,27,3,16,11,9,162,0,55,4,1,10,7,75,12,2
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 6",91,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:46:26",1167,1167,0,517,492,0,25,1200,683,509,8,31,23,5,28,18,1,143,0,76,4,4,16,5,133,17,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 6",92,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:34:02",1384,1384,0,514,496,0,18,1400,886,495,19,28,19,6,21,23,5,125,5,90,1,2,12,6,122,22,8
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 6",89,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:03:22",1013,1013,0,405,373,0,32,1100,695,399,6,28,17,2,11,29,7,130,4,58,4,3,6,3,76,18,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR. 6",90,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:44:22",1175,1175,0,538,513,0,25,1200,662,526,12,40,25,2,15,15,6,131,2,86,2,4,10,12,149,21,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.6 (GRADINIŢA CU PROGRAM PRELUNGIT NR. 30)",199,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:11:14",1596,1596,0,644,617,0,27,1700,1056,620,24,53,22,4,29,29,6,161,1,93,4,4,10,10,167,26,1
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.6 (GRADINIŢA CU PROGRAM PRELUNGIT NR. 30)",198,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:19:06",1545,1545,0,571,550,0,21,1600,1029,556,15,41,27,3,22,19,8,137,2,89,10,1,14,5,147,28,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",171,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:26:58",1346,1346,0,578,514,0,64,1400,822,570,8,50,24,6,8,25,2,144,3,87,4,2,23,5,145,35,7
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",170,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:14:19",1574,1574,0,767,700,0,67,1600,833,750,17,90,34,10,14,60,7,169,2,89,4,1,19,4,193,49,5
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",172,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:23:27",1324,1324,0,607,585,0,22,1400,793,585,22,49,21,1,21,27,3,186,1,69,4,2,13,2,151,32,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",174,"MUNICIPIUL TIMIŞOARA",155243,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:54:33",1015,1015,0,462,441,0,21,1100,638,455,7,40,20,3,13,28,4,126,2,61,2,3,10,7,119,14,3
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ NR.7 ”SFÂNTA MARIA ”",175,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:43:39",1095,1095,0,473,445,0,28,6000,5527,466,7,40,23,5,12,14,2,135,2,75,2,3,18,5,101,22,7
