precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"GHEORGHE VLAD-DAN-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL PATRIOȚILOR-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL ROMÂNIA MARE-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi"
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GRIGORE MOISIL”",144,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:35:54",1041,1041,0,392,384,0,8,1100,711,372,17,16,0,2,15,5,11,19,112,62,4,5,6,21,37,53,4
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GRIGORE MOISIL”",143,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:02:58",989,989,0,372,360,0,12,1100,728,355,17,18,4,6,19,6,6,19,115,53,6,3,8,18,18,55,1
31,PRAHOVA,"SCOALA GIMNAZIALA GURA VITIOAREI",445,"GURA VITIOAREI",131835,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:11:15",1664,1664,0,903,891,0,12,1800,897,860,43,11,2,12,72,9,7,10,496,35,3,10,20,25,11,134,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”HENRI MATHIAS BERTHELOT”",142,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:05:30",1442,1442,0,636,627,0,9,1600,964,610,26,28,10,5,30,7,13,22,49,116,8,2,12,33,173,95,7
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”HENRI MATHIAS BERTHELOT”",140,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:31:06",781,781,0,327,310,0,17,900,573,309,18,11,0,5,17,4,9,14,82,67,5,3,5,17,23,41,6
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”HENRI MATHIAS BERTHELOT”",141,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:41:56",1065,1065,0,488,470,0,18,1200,712,464,24,27,4,3,21,5,8,29,128,82,7,5,12,23,38,64,8
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ HOMORÎCIU",456,IZVOARELE,133795,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:07:14",921,921,0,492,482,0,10,1000,508,460,32,8,6,2,20,5,2,2,279,12,8,2,7,13,11,82,1
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ HOMORÎCIU",457,IZVOARELE,133795,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:39:28",764,764,0,393,382,0,11,800,407,362,31,9,0,3,16,2,2,4,234,15,4,3,2,14,2,51,1
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”I. A. BASSARABESCU” (ŞCOALA GIMNAZIALĂ I. A. BASARABESCU)",80,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:24:49",1716,1716,0,840,824,0,16,1900,1060,807,33,32,11,9,27,15,15,34,228,155,8,8,15,52,79,111,8
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”I. A. BASSARABESCU” (ŞCOALA GIMNAZIALĂ I. A. BASARABESCU)",78,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:13:25",1495,1495,0,634,628,0,6,1600,966,606,28,24,2,6,38,7,18,26,173,105,5,4,5,42,50,94,7
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”I. A. BASSARABESCU” (ŞCOALA GIMNAZIALĂ I. A. BASARABESCU)",79,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:23:25",1820,1820,0,829,813,0,16,2000,1171,791,38,37,6,12,33,14,24,30,228,118,7,8,11,32,64,153,14
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”I. A. BASSARABESCU” (ŞCOALA GIMNAZIALĂ I. A. BASARABESCU)",81,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:55:35",1381,1381,0,618,577,0,41,1500,882,587,31,41,2,6,23,26,11,21,204,64,7,6,9,21,35,104,7
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IENĂCHIŢĂ VĂCĂRESCU”",112,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:47:49",1367,1367,0,591,587,0,4,1498,907,563,28,17,5,5,25,15,16,26,157,121,9,3,12,30,48,69,5
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IENĂCHIŢĂ VĂCĂRESCU”",114,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:05:19",1203,1203,0,568,554,0,14,1300,732,539,29,23,7,10,26,10,16,20,176,83,8,5,9,36,37,68,5
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IENĂCHIŢĂ VĂCĂRESCU”",113,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:49:12",1324,1324,0,597,583,0,14,1500,906,577,17,23,3,10,31,9,14,21,186,91,11,6,9,26,36,93,8
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”IENĂCHIȚĂ VĂCĂRESCU”",111,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:11:27",1043,1043,0,432,420,0,12,1200,768,416,16,19,3,4,22,13,5,13,117,75,6,1,6,25,34,67,6
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IENĂCHŢĂ VĂCĂRESCU”",115,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:57:46",865,865,0,380,374,0,6,900,520,361,19,21,4,3,22,6,5,18,110,56,3,1,4,20,38,48,2
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”INGINER GHEORGHE PĂNCULESCU”",279,"ORAŞ VĂLENII DE MUNTE",131817,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:45:35",1242,1242,0,687,670,0,17,1400,713,654,33,16,10,4,20,22,10,10,333,36,5,11,17,16,19,120,5
31,PRAHOVA,"SCOALA GIMNAZIALA INOTESTI-COLCEAG-STRUCTURA",384,COLCEAG,132752,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:00:13",1361,1361,0,814,792,0,22,1500,686,737,77,17,1,8,38,3,0,6,380,47,4,8,22,14,71,115,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ÎNVĂŢĂTOR ION MATEESCU” POIANA-CĂMPINA",506,"POIANA CÂMPINA",131274,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:06:10",998,998,0,590,575,0,15,1100,510,552,38,19,18,6,36,3,1,13,355,16,4,8,8,11,0,51,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IOAN DUHOVNICUL” BĂNEŞTI",312,BĂNEŞTI,132315,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:03:18",1333,1333,0,789,763,0,26,1500,711,755,34,23,12,4,34,35,6,9,379,51,6,3,19,34,19,118,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IOAN DUHOVNICUL” BĂNEŞTI",315,BĂNEŞTI,132315,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:22:25",931,931,0,548,510,0,38,1000,452,527,21,7,6,2,28,21,6,11,304,33,4,11,9,15,14,56,0
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IOAN DUHOVNICUL” BĂNEŞTI",314,BĂNEŞTI,132315,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:40:13",1058,1058,0,620,583,0,37,1200,580,598,22,11,10,4,19,10,1,16,353,29,3,1,18,15,22,83,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IOAN GRIGORESCU”",47,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:38:11",1187,1187,0,494,485,0,9,1300,806,481,13,23,3,4,48,16,15,19,119,50,4,13,7,31,25,96,8
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IOAN GRIGORESCU”",49,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:19:38",1176,1176,0,498,486,0,12,1300,802,470,28,16,5,6,45,6,7,18,160,54,9,11,7,17,28,75,6
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IOAN GRIGORESCU”",48,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:15:10",1034,1034,0,382,374,0,8,1100,718,363,19,13,1,7,23,7,8,19,107,50,6,5,5,28,12,70,2
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”IOAN MOGA”",412,"FILIPEŞTII DE PĂDURE",133161,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:07:19",1185,1185,0,690,668,0,22,1300,610,626,47,9,6,2,36,3,4,7,337,47,3,5,13,8,0,144,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",135,"MUNICIPIUL PLOIEŞTI",130534,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:44:14",1090,1090,0,471,458,0,13,1200,742,440,18,17,2,3,25,8,9,10,140,59,5,4,12,34,42,68,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",133,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:56:41",1173,1173,0,524,512,0,12,1300,776,519,5,15,2,6,27,7,10,20,161,120,9,5,14,18,27,75,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",132,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:50:22",1328,1328,0,508,490,0,18,1500,992,479,29,15,5,6,30,13,10,26,152,68,6,5,5,27,20,87,4
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",134,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:38:28",1136,1136,0,477,461,0,16,1200,724,440,18,21,1,5,15,8,12,19,132,90,3,1,16,15,22,74,6
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",136,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:45:35",1236,1236,0,535,526,0,9,1400,865,503,32,27,3,4,21,10,12,29,136,92,10,8,8,31,43,62,7
31,PRAHOVA,"SCOALA GIMNAZIALA ION IONESCU VALEA CALUGAREASCA",600,"VALEA CĂLUGĂREASCĂ",135949,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:41:11",934,934,0,436,434,0,2,1000,564,401,35,7,5,1,21,1,2,8,237,22,5,2,11,11,8,59,1
31,PRAHOVA,"SCOALA GIMNAZIALA ION IONESCU VALEA CALUGAREASCA",599,"VALEA CĂLUGĂREASCĂ",135949,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:04:40",1364,1364,0,632,623,0,9,1500,868,604,28,15,6,3,31,7,6,18,325,42,6,11,36,18,11,65,4
31,PRAHOVA,"SCOALA GIMNAZIALA ”LAURENTIU FULGA”",428,FULGA,133394,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:06:30",1272,1272,0,892,837,0,55,1400,597,735,68,8,2,1,34,10,9,7,564,36,9,4,37,10,4,0,0
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ MĂGURENI,CORP A, SAT MĂGURENI, NR.982",473,MĂGURENI,134050,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:45:43",1299,1299,0,779,763,0,16,1400,621,717,50,15,15,3,47,4,2,8,393,29,7,2,60,23,15,92,2
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”MĂNĂSTIREANU MIHAI” PREDEAL",520,PREDEAL-SĂRARI,134755,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:23:01",705,705,0,445,435,0,10,800,355,410,35,11,2,0,20,4,2,3,245,13,7,4,21,7,6,65,0
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MĂNECIU-PĂMÎNTENI, NR.1229",483,MĂNECIU,134096,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:45:34",1533,1533,0,777,766,0,11,1700,923,753,24,21,4,3,21,3,3,10,435,25,3,7,30,12,16,158,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MĂNECIU-PĂMÎNTENI, NR.267",481,MĂNECIU,134096,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:36:48",859,859,0,492,477,0,15,900,408,472,20,6,1,2,27,5,5,7,251,12,2,2,45,12,6,87,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MĂNECIU-PĂMÎNTENI, NR.267",482,MĂNECIU,134096,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:02:16",938,938,0,498,485,0,13,1000,502,479,19,17,6,0,22,3,1,2,283,12,2,4,22,8,4,91,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MATEI BASARAB CORP A, SAT BREBU MÎNĂSTIREI, NR.799",348,BREBU,132404,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:20:44",1483,1483,0,963,925,0,38,1600,637,897,66,11,9,3,32,8,8,22,580,37,6,10,7,13,22,128,1
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MATEI BASARAB CORP B, SAT BREBU MÎNĂSTIREI, NR.803",347,BREBU,132404,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:01:31",869,869,0,616,557,0,59,1000,384,595,21,13,8,2,19,6,2,15,369,38,2,1,5,13,19,80,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MATEI BASARAB, ŞCOALĂ GIMNAZIALĂ PIETRICEAUA, SAT PIETRICEAUA, NR.1",351,BREBU,132404,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:59:36",863,863,0,512,507,0,5,900,388,494,18,5,9,3,21,1,2,6,325,10,3,5,2,7,9,85,1
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MATEI BASARAB, ŞCOALĂ PRIMARĂ STRUCTURĂ, NR.2, SAT BREBU MEGIEŞESC, NR.53",349,BREBU,132404,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:50:15",1424,1423,1,926,887,1,38,1600,674,890,36,19,15,2,33,8,8,20,568,56,3,10,6,16,19,103,4
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MATEI BASARAB, ŞCOALĂ PRIMARĂ STRUCTURĂ, SAT BREBU MEGIEŞESC, NR.278",350,BREBU,132404,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:00:01",1032,1032,0,684,662,0,22,1100,416,657,27,14,16,3,33,7,0,14,383,26,4,7,11,18,19,100,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MATEI BASARAB, ŞCOALĂ PRIMARĂ STRUCTURĂ, SAT PODU CHEII, NR.12",352,BREBU,132404,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:03:20",125,125,0,106,92,0,14,200,94,103,3,6,2,0,4,0,1,1,61,2,1,0,0,1,0,24,0
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU”",64,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:26:26",1181,1181,0,518,512,0,6,1300,782,492,26,29,3,5,21,14,13,16,162,76,7,3,13,26,34,68,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU”",65,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:13:39",1252,1252,0,507,497,0,10,1400,893,479,28,20,2,5,17,6,6,18,151,81,9,4,12,20,38,84,6
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZUL”",197,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:22:46",977,977,0,593,566,0,27,1100,534,544,22,18,2,0,31,4,6,13,240,38,4,11,5,18,11,142,1
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZUL”",198,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:50:32",1120,1120,0,691,681,0,10,1200,509,671,20,22,7,1,48,7,1,6,295,39,12,5,12,15,15,184,2
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZUL”",199,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:20:03",1239,1239,0,712,686,0,26,1300,589,687,21,16,5,1,33,3,2,19,315,40,8,11,10,26,8,188,2
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”MINERVA ALEXANDRESCU”",564,ŞOIMARI,135501,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:35:12",1342,1342,0,800,781,0,19,1498,698,722,78,6,6,7,47,5,2,7,298,62,9,17,66,5,1,180,4
31,PRAHOVA,"SCOALA GIMNAZIALA MISLEA",551,SCORŢENI,135164,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:51:07",1436,1436,0,788,773,0,15,1600,812,752,36,9,7,3,108,10,4,3,339,24,3,13,39,27,16,147,0
31,PRAHOVA,"SCOALA GIMNAZIALĂ ”MOISE VASILESCU”, SAT OLTENI, NR.147",585,TEIŞANI,135725,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:13:54",1376,1376,0,877,852,0,25,1500,628,829,43,16,5,3,35,20,5,8,490,51,7,13,15,15,22,123,1
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NESTOR URECHIA”",220,"ORAŞ BUŞTENI",131210,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:58:18",888,888,0,575,516,0,59,1000,425,548,26,17,4,3,52,5,6,14,221,91,3,5,14,20,29,63,1
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NESTOR URECHIA”",219,"ORAŞ BUŞTENI",131210,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:10:31",914,914,0,618,563,0,55,1000,384,584,32,23,1,3,67,2,5,10,266,77,1,8,5,21,21,69,5
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",127,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:29:37",965,965,0,397,385,0,12,1100,703,369,28,11,2,3,32,14,9,11,137,43,6,5,10,19,21,42,4
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",126,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:34:46",1376,1376,0,500,494,0,6,1500,1000,473,27,19,2,0,41,9,20,11,173,45,4,8,15,24,31,66,5
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",125,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:31:01",1331,1330,1,519,508,1,10,1500,981,485,34,4,0,8,38,20,9,18,154,59,5,25,5,37,14,80,9
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",124,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:59:46",1328,1328,0,492,477,0,15,1500,1009,465,26,24,3,1,31,20,8,16,164,47,11,4,7,23,25,75,6
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",96,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:57:34",1245,1245,0,440,427,0,13,1400,960,422,18,10,3,5,28,17,7,21,127,54,11,8,12,23,24,67,5
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",97,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:57:00",1147,1147,0,474,456,0,18,1300,826,462,12,21,2,3,33,9,9,17,145,66,7,8,12,36,31,58,5
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",98,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:31:47",1214,1214,0,439,425,0,14,1300,861,415,24,22,3,2,42,6,9,10,141,48,5,4,3,18,29,70,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE TITULESCU”",23,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:47:04",1226,1226,0,555,538,0,17,1400,845,526,29,19,5,5,26,6,11,20,163,102,9,11,14,32,32,65,6
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE TITULESCU”",24,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:23:44",1308,1308,0,611,602,0,9,1400,789,581,30,29,4,1,26,8,9,31,168,101,6,6,19,45,37,87,4
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ NISTOREȘTI",215,"ORAŞ BREAZA",131103,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:50:20",1046,1046,0,529,504,0,25,1200,671,509,20,14,3,1,23,3,3,13,232,51,5,1,7,21,28,101,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ NR. 13 (FOSTA ŞCOALĂ GIMNAZIALĂ ”DIMITRIE BOLINTINEANU”)",31,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:03:41",957,957,0,411,397,0,14,1100,672,393,17,24,3,0,28,6,14,13,113,61,3,5,13,13,30,64,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ NR. 13 (FOSTA ŞCOALĂ GIMNAZIALĂ ”DIMITRIE BOLINTINEANU”)",30,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:56:45",1085,1085,0,462,455,0,7,1200,738,431,31,12,4,5,36,6,6,19,132,64,3,4,15,14,44,65,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ NR.1 MIZIL",237,"ORAŞ MIZIL",131407,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:38:40",960,960,0,381,374,0,7,1100,726,355,19,19,1,4,17,0,0,5,188,33,4,6,3,14,8,50,3
31,PRAHOVA,"ŞCOALA GIMNAZIALA NR.1 TELEGA",587,TELEGA,135789,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:35:35",1049,1048,1,601,578,0,23,1100,499,561,40,17,23,3,22,15,8,10,207,113,9,4,13,14,9,88,6
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ NR.2",201,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:23:16",901,901,0,569,562,0,7,1000,438,554,8,22,1,10,34,4,3,10,233,41,6,6,6,15,6,155,2
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ NR.2",202,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:36:42",1032,1032,0,615,592,0,23,1100,485,614,1,16,12,7,31,3,4,10,301,24,4,10,5,13,13,157,4
31,PRAHOVA,"ŞCOALA GIMNAZIALÃ OLOGENI",514,"POIENARII BURCHII",134559,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:02:25",417,417,0,279,262,0,17,500,221,254,25,2,1,1,8,1,0,1,89,6,0,0,109,2,5,28,1
31,PRAHOVA,"SCOALA GIMNAZIALA PAREPA-RUSANI-COLCEAG-STRUCTURA",385,COLCEAG,132752,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:26:09",782,782,0,420,400,0,20,900,480,350,70,8,3,2,29,3,0,3,197,12,1,4,16,5,13,54,0
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”PLATON MOCANU”",392,DRAJNA,132896,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:32:51",1371,1371,0,837,794,0,43,1500,663,790,47,17,7,0,34,4,4,16,435,18,6,5,24,24,8,187,1
31,PRAHOVA,"SCOALA GIMNAZIALA POIANA COPACENI",449,"GURA VITIOAREI",131835,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:57:05",844,844,0,498,486,0,12,1000,502,465,33,3,1,3,30,4,2,9,296,13,5,3,4,8,6,77,1
31,PRAHOVA,"SCOALA GIMNAZIALA ”PRINCIPESA MARIA”CORP A",255,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:38:20",638,638,0,410,374,0,36,700,290,388,22,16,2,5,18,1,4,14,160,52,3,2,5,9,24,69,4
31,PRAHOVA,"SCOALA GIMNAZIALA ”PRINCIPESA MARIA”CORP A",256,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:40:34",947,947,0,598,577,0,21,1100,502,565,33,23,3,8,24,4,4,24,254,46,5,4,9,18,31,104,4
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”PROF.DINU MIHAIL-DAN” SAT MAGULA, COMUNA TOMŞANI, JUDEŢUL PRAHOVA",596,TOMŞANI,135896,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:35:51",1314,1314,0,841,827,0,14,1400,559,791,50,34,2,1,51,3,4,12,479,32,3,5,4,22,9,130,0
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”PROFESOR CRISTEA STĂNESCU”",388,CORNU,132805,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:44:49",1426,1417,9,900,823,9,68,1500,600,873,27,9,11,5,33,5,3,16,572,55,2,7,6,34,0,111,4
