precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL PATRIOȚILOR-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ROMÂNIA SOCIALISTĂ-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ALIANȚA AUR-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL DIASPORA UNITĂ-voturi"
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 9 ”ION CREANGĂ”, SALA A",37,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:15:24",1666,1666,0,818,798,0,20,1666,848,789,29,9,7,45,99,7,6,3,4,7,33,32,36,286,190,5,20
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 9 ”ION CREANGĂ”, SALA B",38,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:34:29",1768,1768,0,900,888,0,12,1900,1000,877,23,4,6,52,89,4,18,9,6,4,24,49,38,350,187,3,34
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 9 ”ION CREANGĂ”, SALA C",39,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:11:02",1750,1750,0,865,833,0,32,1900,1035,855,10,5,6,62,97,11,12,3,7,3,31,40,38,348,165,1,26
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 9 ”ION CREANGĂ”, SALA D",40,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:26:50",1759,1759,0,846,822,0,24,1900,1054,832,14,11,7,44,93,8,6,4,7,5,22,45,31,353,173,2,21
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 9 ”ION CREANGĂ”, SALA E",35,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:52:21",1843,1843,0,824,807,0,17,2000,1176,800,24,11,15,53,125,6,4,1,3,3,25,43,41,280,159,2,29
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ NR. 9 ”ION CREANGĂ”, SALA F",36,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:20:44",1779,1779,0,786,773,0,13,1900,1114,761,25,11,12,41,94,3,15,2,4,3,21,25,33,296,153,4,44
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ NUMĂRUL 1 BOGDĂNEȘTI, LOCAL VECHI",224,BOGDĂNEŞTI,147054,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:08:21",1863,1863,0,1049,1035,0,14,2000,951,974,75,3,10,13,17,0,6,5,5,3,20,20,44,593,209,20,6
35,SUCEAVA,"SCOALA GIMNAZIALA ONICENI",315,FORĂŞTI,148514,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:36:02",762,762,0,404,387,0,17,800,396,378,26,4,3,3,12,3,1,1,1,1,11,10,19,230,68,4,7
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ” PAHOMIE C. VASILIU”",336,GRĂMEŞTI,148916,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:56:20",1626,1625,1,880,860,1,19,1800,920,837,43,11,2,16,18,3,5,17,7,5,10,13,43,511,156,11,9
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ PĂLTINOASA",419,PĂLTINOASA,149753,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:16:30",1323,1323,0,855,845,0,10,1400,545,800,55,2,4,0,19,0,1,3,2,0,4,9,47,604,95,4,6
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ PANACI",414,PANACI,149682,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:33:21",655,655,0,429,413,0,16,703,274,418,11,1,4,7,13,1,9,1,2,0,3,11,24,253,76,4,9
35,SUCEAVA,"SCOALA GIMNAZIALA PETIA",244,BUNEŞTI,147465,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:22:05",620,620,0,331,324,0,7,707,376,285,46,0,2,0,4,3,2,3,1,1,2,9,23,178,46,7,4
35,SUCEAVA,"SCOALA GIMNAZIALA ”PETRU COMARNESCU” CORP C",160,"ORAŞ GURA HUMORULUI",146584,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:37:24",1678,1678,0,703,683,0,20,1800,1097,657,46,8,2,27,49,3,8,3,3,3,22,28,36,365,74,8,18
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ PETRU MUȘAT CORP C",186,"ORAŞ SIRET",146655,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:59:25",1049,1049,0,498,496,0,2,1100,602,487,11,4,7,11,15,0,5,0,2,1,14,5,26,303,77,3,14
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ PETRU MUȘAT CORP I",187,"ORAŞ SIRET",146655,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:15:27",1382,1382,0,650,645,0,5,1500,850,610,40,9,1,11,23,1,5,7,3,2,15,14,41,358,103,7,10
35,SUCEAVA,"SCOALA GIMNAZIALA PIRAIE",383,MĂLINI,149316,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:36:03",1590,1590,0,996,987,0,9,1700,704,919,77,8,7,7,4,5,7,2,1,1,8,10,38,638,162,11,10
35,SUCEAVA,"SCOALA GIMNAZIALA POIANA MARULUI",384,MĂLINI,149316,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:31:39",1036,1036,0,657,646,0,11,1096,443,598,55,3,2,0,7,0,0,2,1,2,6,6,23,426,112,7,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ PROBOTA",148,"ORAŞ DOLHASCA",148006,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:46:34",1433,1433,0,725,704,0,21,1573,848,692,33,2,1,4,5,2,9,8,0,2,6,6,26,506,107,3,5
35,SUCEAVA,"SCOALA GIMNAZIALA REGINA ELISABETA NR.4",103,"MUNICIPIUL RĂDĂUŢI",146628,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:30:42",1857,1857,0,742,727,0,15,2200,1458,716,26,5,6,23,41,2,11,3,2,5,31,12,57,348,142,11,17
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ROMÂNEŞTI",344,GRĂNICEŞTI,148970,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:37:39",581,581,0,258,246,0,12,700,442,235,23,1,0,0,7,4,2,1,0,1,5,3,15,130,61,3,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ROŞCANI",169,"ORAŞ LITENI",149227,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 20:14:50",1014,1014,0,459,444,0,15,1116,657,434,25,1,1,6,14,6,2,3,1,1,8,7,41,250,80,7,6
35,SUCEAVA,"SCOALA GIMNAZIALA SAT TIBENI",456,"SATU MARE",150196,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:24:26",1163,1163,0,551,549,0,2,1300,749,515,36,3,2,4,15,2,15,4,2,4,4,3,48,273,117,8,11
35,SUCEAVA,"SCOALA GIMNAZIALA SATU MARE",455,"SATU MARE",150196,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:06:53",1226,1226,0,680,673,0,7,1342,662,633,47,3,0,5,15,4,12,1,0,5,15,13,40,375,134,8,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ SILIŞTEA",172,"ORAŞ LITENI",149227,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 20:09:53",630,630,0,235,219,0,16,700,465,230,5,0,1,4,7,1,0,3,0,3,3,2,15,148,36,6,1
35,SUCEAVA,"SCOALA GIMNAZIALA SIMINICEA",458,SIMINICEA,150221,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:57:37",870,870,0,432,428,0,4,960,528,413,19,3,3,3,4,1,3,0,0,1,4,10,41,283,50,3,4
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ SLĂTIOARA",474,STULPICANI,150356,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:47:56",467,467,0,271,262,0,9,510,239,258,13,0,0,3,4,0,0,2,0,0,1,1,10,209,27,1,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ STROIEŞTI, SALA DE CLASĂ",468,STROIEŞTI,150310,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:10:48",988,988,0,540,535,0,5,1100,560,507,33,8,2,6,13,5,2,5,0,2,12,11,36,283,110,2,10
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ STROIEŞTI, SALA DE SPORT",467,STROIEŞTI,150310,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:47:46",1140,1140,0,663,660,0,3,1200,537,618,45,10,2,5,29,2,6,4,3,4,12,21,46,362,99,7,6
35,SUCEAVA,"SCOALA GIMNAZIALA SUHA",382,MĂLINI,149316,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:06:51",1530,1530,0,957,950,0,7,1700,743,900,57,4,6,10,12,2,4,3,0,3,16,15,46,622,138,16,3
35,SUCEAVA,"SCOALA GIMNAZIALA ”TEODOR BALAN”",162,"ORAŞ GURA HUMORULUI",146584,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:12:07",1703,1703,0,832,810,0,22,1800,968,792,40,9,7,25,62,9,8,9,5,6,20,25,34,418,132,9,14
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ „TEODOR ŞTEFANELLI”",69,"MUNICIPIUL CÂMPULUNG MOLDOVENESC",146502,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:40:32",1753,1753,0,362,350,0,12,1900,1538,343,19,6,1,10,31,12,0,6,4,0,7,17,17,145,67,6,14
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ „THEODOR DARIE”",66,"MUNICIPIUL CÂMPULUNG MOLDOVENESC",146502,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:28:29",1575,1575,0,772,757,0,15,1700,928,744,28,4,6,22,90,13,7,3,3,1,27,20,26,349,144,12,17
35,SUCEAVA,"SCOALA GIMNAZIALĂ TODIREŞTI",491,TODIREŞTI,150524,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:27:48",1203,1203,0,738,723,0,15,1300,562,721,17,4,4,12,20,5,10,7,1,2,10,13,44,452,118,4,15
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”TRAIAN POPOVICI” COLACU",333,"FUNDU MOLDOVEI",148765,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:34:45",796,796,0,498,484,0,14,900,402,476,22,7,5,8,30,2,2,4,0,1,5,7,11,306,80,1,7
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ VALEA GLODULUI",548,VULTUREŞTI,151157,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 10:12:58",738,738,0,409,398,0,11,800,391,367,42,0,1,0,2,1,3,1,1,0,2,2,25,273,53,3,0
35,SUCEAVA,"SCOALA GIMNAZIALA VALENI-STANISOARA",385,MĂLINI,149316,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:21:56",646,646,0,423,419,0,4,700,277,406,17,0,2,2,2,3,0,1,1,0,5,9,22,318,37,2,2
35,SUCEAVA,"SCOALA GIMNAZIALĂ ”VASILE BUMBAC” COSTÎNA",492,TODIREŞTI,150524,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:15:12",976,976,0,561,561,0,0,1100,539,526,35,1,0,3,5,0,2,9,1,3,8,5,22,386,74,3,4
35,SUCEAVA,"ȘCOALA MERENI",178,"ORAŞ SALCEA",146370,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:46:58",1396,1396,0,776,764,0,12,1500,724,731,45,4,6,12,24,2,13,6,6,4,25,21,66,364,161,6,11
35,SUCEAVA,"ȘCOALA MIHAI NICULĂIASA, SAT LĂMĂȘENI",444,RĂDĂŞENI,150070,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:21:43",1000,1000,0,559,553,0,6,1100,541,526,33,1,1,9,13,1,3,2,0,0,9,3,25,296,154,2,7
35,SUCEAVA,"ŞCOALA NR. 2 BAIA",211,BAIA,146904,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:56:41",1262,1262,0,529,521,0,8,1400,871,482,47,3,1,4,10,1,3,1,1,2,8,3,39,318,66,8,14
35,SUCEAVA,"ŞCOALA NR. 3 BAIA",212,BAIA,146904,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:13:57",1800,1800,0,768,756,0,12,1900,1132,698,70,1,2,3,21,1,3,0,1,3,12,17,47,499,78,4,6
35,SUCEAVA,"SCOALA PAISENI",266,"CORNU LUNCII",147786,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:00:34",640,640,0,332,319,0,13,700,368,310,22,1,1,1,3,1,0,0,0,1,6,1,12,232,48,3,0
35,SUCEAVA,"ȘCOALA POCOLENI",445,RĂDĂŞENI,150070,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:24:14",147,147,0,79,71,0,8,190,111,75,4,0,0,0,3,1,2,0,0,0,1,0,6,51,10,0,1
35,SUCEAVA,"ȘCOALA PRIMARĂ",229,BOROAIA,147072,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:01:31",471,471,0,232,226,0,6,600,368,216,16,0,0,0,17,1,4,2,0,0,3,1,28,126,26,3,5
35,SUCEAVA,"ŞCOALA PRIMARĂ BAHNA ARIN",435,PREUTEŞTI,149968,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 20:38:52",214,214,0,145,134,0,11,300,155,121,24,0,0,0,2,0,1,5,0,1,2,0,5,99,6,0,0
35,SUCEAVA,"ŞCOALA PRIMARĂ BĂLINEŞTI",337,GRĂMEŞTI,148916,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:34:59",584,584,0,301,289,0,12,700,399,271,30,1,1,4,2,3,2,6,0,2,3,3,9,193,36,2,4
35,SUCEAVA,"ȘCOALA PRIMARĂ BENIA",402,MOLDOVA-SULIŢA,149502,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:19:32",502,502,0,304,288,0,16,600,296,282,22,0,3,3,3,2,4,7,1,0,6,1,8,205,35,3,1
35,SUCEAVA,"ȘCOALA PRIMARĂ BEREȘTI",348,HĂNŢEŞTI,151512,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:58:44",508,508,0,268,262,0,6,510,242,239,29,0,0,0,10,0,1,2,1,1,2,3,15,179,24,0,1
35,SUCEAVA,"ŞCOALA PRIMARĂ BODNĂRENI",208,ARBORE,146860,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:19:05",279,279,0,113,105,0,8,300,187,107,6,0,0,1,2,0,0,0,0,0,1,1,5,80,15,2,0
35,SUCEAVA,"ŞCOALA PRIMARĂ BOSANCI",235,BOSANCI,147134,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:39:02",1800,1800,0,753,743,0,10,1900,1147,712,41,1,5,18,16,1,5,4,1,2,15,14,71,206,340,4,9
35,SUCEAVA,"SCOALA PRIMARA BOTOŞANIŢA MARE",254,CALAFINDEŞTI,147580,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:12:10",280,280,0,160,154,0,6,300,140,141,19,0,0,0,4,1,0,1,0,1,4,1,5,99,22,2,1
35,SUCEAVA,"SCOALA PRIMARA BOURA",312,FORĂŞTI,148514,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 21:09:44",463,463,0,264,248,0,16,500,236,244,20,2,0,0,23,1,0,0,0,0,1,0,18,159,38,2,0
35,SUCEAVA,"ŞCOALA PRIMARĂ CĂLUGĂRENI",203,ADÂNCATA,146799,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:05:28",658,658,0,300,298,0,2,705,405,282,18,3,1,0,9,2,2,2,0,1,4,2,28,166,57,2,3
35,SUCEAVA,"ȘCOALA PRIMARĂ CIOMÎRTAN",550,ZAMOSTEA,151246,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:07:31",444,444,0,253,235,0,18,523,270,236,17,1,0,1,5,0,1,2,0,2,2,6,15,169,28,2,2
35,SUCEAVA,"ȘCOALA PRIMARĂ CU CLASELE I-IV STAMATE",309,FÂNTÂNELE,148453,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:01:14",1533,1533,0,970,959,0,11,1700,730,911,59,13,3,14,34,2,23,8,0,0,12,7,62,589,128,10,6
35,SUCEAVA,"ŞCOALA PRIMARĂ CUMPĂRĂTURA",236,BOSANCI,147134,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:05:25",355,355,0,172,162,0,10,400,228,160,12,0,1,8,3,2,1,1,0,1,10,6,31,39,52,2,3
35,SUCEAVA,"ŞCOALA PRIMARĂ DIN SATUL GĂLĂNEŞTI",334,GĂLĂNEŞTI,148872,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:10:01",1620,1620,0,635,627,0,8,1700,1065,591,44,15,7,17,67,2,18,2,3,4,18,17,24,276,111,2,8
35,SUCEAVA,"SCOALA PRIMARA DUMBRAVA",265,"CORNU LUNCII",147786,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:54:43",463,463,0,256,247,0,9,500,244,242,14,7,0,1,4,1,7,1,0,0,6,3,15,166,28,3,0
35,SUCEAVA,"ȘCOALA PRIMARĂ DUMBRAVA",341,GRĂNICEŞTI,148970,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 09:09:24",363,363,0,145,129,0,16,400,255,143,2,0,0,0,7,2,5,1,0,0,1,0,21,43,59,2,2
35,SUCEAVA,"ȘCOALA PRIMARĂ DUMBRĂVIȚA",510,"VADU MOLDOVEI",150766,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:32:19",845,845,0,428,410,0,18,900,472,401,27,0,2,5,24,0,0,1,1,2,10,6,26,265,49,5,5
35,SUCEAVA,"ŞCOALA PRIMARĂ FETEŞTI",204,ADÂNCATA,146799,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:01:38",477,477,0,226,226,0,0,500,274,205,21,1,2,5,2,1,4,2,1,0,5,0,8,153,14,3,4
35,SUCEAVA,"SCOALA PRIMARA GRIGORESTI",459,SIMINICEA,150221,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:30:28",263,263,0,127,120,0,7,317,190,113,14,0,0,1,2,1,0,0,0,0,2,1,11,73,20,1,1
35,SUCEAVA,"ŞCOALA PRIMARA GROPENI",216,BĂLCĂUŢI,146995,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:40:38",298,298,0,162,147,0,15,400,238,139,23,0,3,1,4,0,0,1,0,0,4,3,12,86,19,1,5
35,SUCEAVA,"ŞCOALA PRIMARĂ HUŞI",437,PREUTEŞTI,149968,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 21:25:32",524,524,0,304,297,0,7,600,296,283,21,1,2,4,13,2,1,1,0,0,10,1,20,176,45,5,2
35,SUCEAVA,"ŞCOALA PRIMARĂ IACOBEŞTI",343,GRĂNICEŞTI,148970,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:14:38",453,453,0,196,191,0,5,500,304,183,13,0,2,1,6,4,5,1,1,1,5,2,32,65,52,5,1
35,SUCEAVA,"SCOALA PRIMARA IAZ",290,DORNEŞTI,148293,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:04:03",225,225,0,116,104,0,12,280,164,110,6,1,1,2,3,0,0,0,1,1,2,0,22,68,9,0,0
35,SUCEAVA,"ŞCOALA PRIMARĂ ”ION CREANGĂ” MITOCAŞI",394,"MITOCU DRAGOMIRNEI",146325,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:51:13",768,768,0,478,468,0,10,800,322,459,19,4,1,14,17,2,5,1,0,0,8,7,37,225,132,2,4
35,SUCEAVA,"ȘCOALA PRIMARĂ IONEASA",511,"VADU MOLDOVEI",150766,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:29:02",274,274,0,176,168,0,8,298,122,161,15,0,0,0,3,1,0,1,1,0,2,1,5,138,9,0,0
35,SUCEAVA,"ȘCOALA PRIMARĂ IPOTEȘTI",370,IPOTEŞTI,146281,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:36:26",1248,1248,0,602,594,0,8,1350,748,583,19,6,1,15,27,3,7,5,2,3,9,9,44,297,142,7,6
35,SUCEAVA,"ŞCOALA PRIMARĂ LIPOVENI",393,"MITOCU DRAGOMIRNEI",146325,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:09:24",386,386,0,218,210,0,8,500,282,198,20,2,1,2,6,0,2,3,0,0,1,4,17,107,44,3,6
35,SUCEAVA,"ŞCOALA PRIMARĂ LISAURA",371,IPOTEŞTI,146281,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:20:15",1460,1460,0,797,786,0,11,1600,803,780,17,6,4,48,89,6,16,8,8,6,22,21,41,334,151,5,15
35,SUCEAVA,"ŞCOALA PRIMARĂ LIVIU V. IONESI FRĂTĂUŢII-VECHI",326,"FRĂTĂUŢII VECHI",148694,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:22:12",1187,1187,0,489,482,0,7,1400,911,451,38,12,1,14,23,0,3,10,1,3,7,12,11,268,75,4,7
35,SUCEAVA,"ȘCOALA PRIMARĂ LUNCA",551,ZAMOSTEA,151246,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:06:37",192,192,0,121,115,0,6,243,122,108,13,1,0,0,3,0,3,1,0,0,1,1,2,78,17,0,1
35,SUCEAVA,"ŞCOALA PRIMARĂ LUNCUŞOARA",497,UDEŞTI,150588,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:30:29",588,588,0,302,292,0,10,700,398,278,24,1,1,2,9,3,3,1,0,0,7,11,12,112,113,2,1
35,SUCEAVA,"ȘCOALA PRIMARĂ MESTECENI",512,"VADU MOLDOVEI",150766,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:56:05",147,147,0,83,76,0,7,200,117,75,8,0,0,2,7,0,0,0,0,0,0,0,4,50,11,0,1
35,SUCEAVA,"ȘCOALA PRIMARĂ MOVILENI",513,"VADU MOLDOVEI",150766,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:18:12",215,215,0,119,110,0,9,300,181,114,5,0,0,2,8,1,3,1,0,0,2,0,4,75,17,0,1
35,SUCEAVA,"ȘCOALA PRIMARĂ NICANI",552,ZAMOSTEA,151246,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:38:03",423,423,0,243,242,0,1,484,241,225,18,1,1,2,20,1,0,1,1,0,3,3,19,153,16,2,2
35,SUCEAVA,"ŞCOALA PRIMARĂ NR.2 BOROAIA",227,BOROAIA,147072,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:13:20",720,720,0,302,288,0,14,800,498,289,13,0,4,1,3,0,1,2,1,1,7,3,12,207,45,0,2
35,SUCEAVA,"ȘCOALA PRIMARĂ NR. 2 HĂNȚEȘTI VALE",347,HĂNŢEŞTI,151512,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:31:38",1227,1227,0,693,675,0,18,1350,657,633,60,2,1,5,11,3,1,3,2,2,13,10,44,433,83,15,5
35,SUCEAVA,"ȘCOALA PRIMARĂ NR. 2 RÎȘCA",448,RÂŞCA,150114,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:01:23",606,606,0,351,343,0,8,650,299,330,21,2,6,5,15,1,3,3,0,2,10,7,21,173,73,4,5
35,SUCEAVA,"ŞCOALA PRIMARĂ NR. 2 ROTUNDA",171,"ORAŞ LITENI",149227,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:54:13",750,750,0,327,319,0,8,800,473,298,29,2,1,0,1,2,0,2,0,1,3,2,14,230,35,3,2
35,SUCEAVA,"SCOALA PRIMARA NR. 3",223,BILCA,147036,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:38:38",1001,1001,0,477,470,0,7,1200,723,436,41,5,2,6,10,5,2,3,2,4,13,11,32,234,101,1,5
35,SUCEAVA,"ȘCOALA PRIMARĂ NR.3",127,"MUNICIPIUL VATRA DORNEI",146744,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:49:28",780,780,0,443,429,0,14,900,457,411,32,2,3,10,15,5,5,1,2,3,28,8,27,223,64,9,6
35,SUCEAVA,"ȘCOALA PRIMARĂ NR.3",126,"MUNICIPIUL VATRA DORNEI",146744,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:02:06",982,982,0,566,554,0,12,1100,534,542,24,5,9,17,36,8,8,3,1,3,12,15,22,294,90,11,8
35,SUCEAVA,"SCOALA PRIMARĂ OSOI",547,VULTUREŞTI,151157,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:18:20",265,265,0,167,155,0,12,350,183,146,21,1,0,1,5,3,3,2,0,0,0,0,6,97,27,1,0
35,SUCEAVA,"ŞCOALA PRIMARĂ POIANA",146,"ORAŞ DOLHASCA",148006,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 22:41:00",357,357,0,176,176,0,0,392,216,168,8,1,0,1,4,2,3,4,0,0,4,0,13,103,25,5,3
35,SUCEAVA,"ȘCOALA PRIMARĂ POIANA",557,ZVORIŞTEA,151344,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:50:53",472,472,0,265,257,0,8,500,235,239,26,4,3,1,15,2,2,2,0,0,2,7,17,154,22,0,8
35,SUCEAVA,"ŞCOALA PRIMARĂ POIENARI",147,"ORAŞ DOLHASCA",148006,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:57:58",230,230,0,125,117,0,8,253,128,121,4,1,0,0,3,0,1,2,0,0,2,0,5,75,31,1,0
35,SUCEAVA,"SCOALA PRIMARA RUSI",317,FORĂŞTI,148514,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:28:14",311,311,0,204,201,0,3,400,196,193,11,0,0,6,5,1,2,0,0,0,0,3,24,108,39,4,1
35,SUCEAVA,"ŞCOALA PRIMARĂ RUŞII - MĂNĂSTIOARA",502,UDEŞTI,150588,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:52:19",437,437,0,219,206,0,13,500,281,208,11,2,2,3,8,1,0,2,0,0,5,7,11,89,70,5,3
35,SUCEAVA,"ŞCOALA PRIMARĂ SĂCUŢA",231,BOROAIA,147072,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:15:36",433,433,0,191,179,0,12,500,309,178,13,1,0,0,2,0,0,2,0,1,5,4,12,121,26,2,2
