precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","ALIANȚA AUR-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","GHEORGHE VLAD-DAN-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi"
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GRIGORE MOISIL”",144,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:35:54",1041,1041,0,392,384,0,8,1100,711,372,17,5,53,112,62,15,16,19,4,0,2,6,4,21,5,37,11
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GRIGORE MOISIL”",143,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:02:58",989,989,0,372,360,0,12,1100,728,355,17,3,55,115,53,19,18,19,6,4,6,8,1,18,6,18,6
31,PRAHOVA,"SCOALA GIMNAZIALA GURA VITIOAREI",445,"GURA VITIOAREI",131835,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:11:15",1664,1664,0,903,891,0,12,1800,897,860,43,10,134,496,35,72,11,10,3,2,12,20,3,25,9,11,7
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”HENRI MATHIAS BERTHELOT”",142,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:05:30",1442,1442,0,636,627,0,9,1600,964,610,26,2,95,49,116,30,28,22,8,10,5,12,7,33,7,173,13
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”HENRI MATHIAS BERTHELOT”",140,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:31:06",781,781,0,327,310,0,17,900,573,309,18,3,41,82,67,17,11,14,5,0,5,5,6,17,4,23,9
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”HENRI MATHIAS BERTHELOT”",141,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:41:56",1065,1065,0,488,470,0,18,1200,712,464,24,5,64,128,82,21,27,29,7,4,3,12,8,23,5,38,8
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ HOMORÎCIU",456,IZVOARELE,133795,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:07:14",921,921,0,492,482,0,10,1000,508,460,32,2,82,279,12,20,8,2,8,6,2,7,1,13,5,11,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ HOMORÎCIU",457,IZVOARELE,133795,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:39:28",764,764,0,393,382,0,11,800,407,362,31,3,51,234,15,16,9,4,4,0,3,2,1,14,2,2,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”I. A. BASSARABESCU” (ŞCOALA GIMNAZIALĂ I. A. BASARABESCU)",80,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:24:49",1716,1716,0,840,824,0,16,1900,1060,807,33,8,111,228,155,27,32,34,8,11,9,15,8,52,15,79,15
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”I. A. BASSARABESCU” (ŞCOALA GIMNAZIALĂ I. A. BASARABESCU)",78,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:13:25",1495,1495,0,634,628,0,6,1600,966,606,28,4,94,173,105,38,24,26,5,2,6,5,7,42,7,50,18
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”I. A. BASSARABESCU” (ŞCOALA GIMNAZIALĂ I. A. BASARABESCU)",79,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:23:25",1820,1820,0,829,813,0,16,2000,1171,791,38,8,153,228,118,33,37,30,7,6,12,11,14,32,14,64,24
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”I. A. BASSARABESCU” (ŞCOALA GIMNAZIALĂ I. A. BASARABESCU)",81,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:55:35",1381,1381,0,618,577,0,41,1500,882,587,31,6,104,204,64,23,41,21,7,2,6,9,7,21,26,35,11
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IENĂCHIŢĂ VĂCĂRESCU”",112,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:47:49",1367,1367,0,591,587,0,4,1498,907,563,28,3,69,157,121,25,17,26,9,5,5,12,5,30,15,48,16
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IENĂCHIŢĂ VĂCĂRESCU”",114,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:05:19",1203,1203,0,568,554,0,14,1300,732,539,29,5,68,176,83,26,23,20,8,7,10,9,5,36,10,37,16
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IENĂCHIŢĂ VĂCĂRESCU”",113,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:49:12",1324,1324,0,597,583,0,14,1500,906,577,17,6,93,186,91,31,23,21,11,3,10,9,8,26,9,36,14
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”IENĂCHIȚĂ VĂCĂRESCU”",111,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:11:27",1043,1043,0,432,420,0,12,1200,768,416,16,1,67,117,75,22,19,13,6,3,4,6,6,25,13,34,5
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IENĂCHŢĂ VĂCĂRESCU”",115,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:57:46",865,865,0,380,374,0,6,900,520,361,19,1,48,110,56,22,21,18,3,4,3,4,2,20,6,38,5
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”INGINER GHEORGHE PĂNCULESCU”",279,"ORAŞ VĂLENII DE MUNTE",131817,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:45:35",1242,1242,0,687,670,0,17,1400,713,654,33,11,120,333,36,20,16,10,5,10,4,17,5,16,22,19,10
31,PRAHOVA,"SCOALA GIMNAZIALA INOTESTI-COLCEAG-STRUCTURA",384,COLCEAG,132752,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:00:13",1361,1361,0,814,792,0,22,1500,686,737,77,8,115,380,47,38,17,6,4,1,8,22,3,14,3,71,0
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ÎNVĂŢĂTOR ION MATEESCU” POIANA-CĂMPINA",506,"POIANA CÂMPINA",131274,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:06:10",998,998,0,590,575,0,15,1100,510,552,38,8,51,355,16,36,19,13,4,18,6,8,3,11,3,0,1
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IOAN DUHOVNICUL” BĂNEŞTI",312,BĂNEŞTI,132315,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:03:18",1333,1333,0,789,763,0,26,1500,711,755,34,3,118,379,51,34,23,9,6,12,4,19,3,34,35,19,6
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IOAN DUHOVNICUL” BĂNEŞTI",315,BĂNEŞTI,132315,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:22:25",931,931,0,548,510,0,38,1000,452,527,21,11,56,304,33,28,7,11,4,6,2,9,0,15,21,14,6
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IOAN DUHOVNICUL” BĂNEŞTI",314,BĂNEŞTI,132315,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:40:13",1058,1058,0,620,583,0,37,1200,580,598,22,1,83,353,29,19,11,16,3,10,4,18,3,15,10,22,1
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IOAN GRIGORESCU”",47,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:38:11",1187,1187,0,494,485,0,9,1300,806,481,13,13,96,119,50,48,23,19,4,3,4,7,8,31,16,25,15
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IOAN GRIGORESCU”",49,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:19:38",1176,1176,0,498,486,0,12,1300,802,470,28,11,75,160,54,45,16,18,9,5,6,7,6,17,6,28,7
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IOAN GRIGORESCU”",48,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:15:10",1034,1034,0,382,374,0,8,1100,718,363,19,5,70,107,50,23,13,19,6,1,7,5,2,28,7,12,8
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”IOAN MOGA”",412,"FILIPEŞTII DE PĂDURE",133161,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:07:19",1185,1185,0,690,668,0,22,1300,610,626,47,5,144,337,47,36,9,7,3,6,2,13,2,8,3,0,4
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",135,"MUNICIPIUL PLOIEŞTI",130534,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:44:14",1090,1090,0,471,458,0,13,1200,742,440,18,4,68,140,59,25,17,10,5,2,3,12,2,34,8,42,9
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",133,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:56:41",1173,1173,0,524,512,0,12,1300,776,519,5,5,75,161,120,27,15,20,9,2,6,14,3,18,7,27,10
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",132,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:50:22",1328,1328,0,508,490,0,18,1500,992,479,29,5,87,152,68,30,15,26,6,5,6,5,4,27,13,20,10
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",134,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:38:28",1136,1136,0,477,461,0,16,1200,724,440,18,1,74,132,90,15,21,19,3,1,5,16,6,15,8,22,12
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",136,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:45:35",1236,1236,0,535,526,0,9,1400,865,503,32,8,62,136,92,21,27,29,10,3,4,8,7,31,10,43,12
31,PRAHOVA,"SCOALA GIMNAZIALA ION IONESCU VALEA CALUGAREASCA",600,"VALEA CĂLUGĂREASCĂ",135949,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:41:11",934,934,0,436,434,0,2,1000,564,401,35,2,59,237,22,21,7,8,5,5,1,11,1,11,1,8,2
31,PRAHOVA,"SCOALA GIMNAZIALA ION IONESCU VALEA CALUGAREASCA",599,"VALEA CĂLUGĂREASCĂ",135949,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:04:40",1364,1364,0,632,623,0,9,1500,868,604,28,11,65,325,42,31,15,18,6,6,3,36,4,18,7,11,6
31,PRAHOVA,"SCOALA GIMNAZIALA ”LAURENTIU FULGA”",428,FULGA,133394,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:06:30",1272,1272,0,892,837,0,55,1400,597,735,68,4,0,564,36,34,8,7,9,2,1,37,0,10,10,4,9
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ MĂGURENI,CORP A, SAT MĂGURENI, NR.982",473,MĂGURENI,134050,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:45:43",1299,1299,0,779,763,0,16,1400,621,717,50,2,92,393,29,47,15,8,7,15,3,60,2,23,4,15,2
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”MĂNĂSTIREANU MIHAI” PREDEAL",520,PREDEAL-SĂRARI,134755,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:23:01",705,705,0,445,435,0,10,800,355,410,35,4,65,245,13,20,11,3,7,2,0,21,0,7,4,6,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MĂNECIU-PĂMÎNTENI, NR.1229",483,MĂNECIU,134096,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:45:34",1533,1533,0,777,766,0,11,1700,923,753,24,7,158,435,25,21,21,10,3,4,3,30,2,12,3,16,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MĂNECIU-PĂMÎNTENI, NR.267",481,MĂNECIU,134096,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:36:48",859,859,0,492,477,0,15,900,408,472,20,2,87,251,12,27,6,7,2,1,2,45,2,12,5,6,5
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MĂNECIU-PĂMÎNTENI, NR.267",482,MĂNECIU,134096,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:02:16",938,938,0,498,485,0,13,1000,502,479,19,4,91,283,12,22,17,2,2,6,0,22,2,8,3,4,1
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MATEI BASARAB CORP A, SAT BREBU MÎNĂSTIREI, NR.799",348,BREBU,132404,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:20:44",1483,1483,0,963,925,0,38,1600,637,897,66,10,128,580,37,32,11,22,6,9,3,7,1,13,8,22,8
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MATEI BASARAB CORP B, SAT BREBU MÎNĂSTIREI, NR.803",347,BREBU,132404,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:01:31",869,869,0,616,557,0,59,1000,384,595,21,1,80,369,38,19,13,15,2,8,2,5,3,13,6,19,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MATEI BASARAB, ŞCOALĂ GIMNAZIALĂ PIETRICEAUA, SAT PIETRICEAUA, NR.1",351,BREBU,132404,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:59:36",863,863,0,512,507,0,5,900,388,494,18,5,85,325,10,21,5,6,3,9,3,2,1,7,1,9,2
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MATEI BASARAB, ŞCOALĂ PRIMARĂ STRUCTURĂ, NR.2, SAT BREBU MEGIEŞESC, NR.53",349,BREBU,132404,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:50:15",1424,1423,1,926,887,1,38,1600,674,890,36,10,103,568,56,33,19,20,3,15,2,6,4,16,8,19,8
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MATEI BASARAB, ŞCOALĂ PRIMARĂ STRUCTURĂ, SAT BREBU MEGIEŞESC, NR.278",350,BREBU,132404,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:00:01",1032,1032,0,684,662,0,22,1100,416,657,27,7,100,383,26,33,14,14,4,16,3,11,2,18,7,19,0
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MATEI BASARAB, ŞCOALĂ PRIMARĂ STRUCTURĂ, SAT PODU CHEII, NR.12",352,BREBU,132404,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:03:20",125,125,0,106,92,0,14,200,94,103,3,0,24,61,2,4,6,1,1,2,0,0,0,1,0,0,1
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU”",64,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:26:26",1181,1181,0,518,512,0,6,1300,782,492,26,3,68,162,76,21,29,16,7,3,5,13,2,26,14,34,13
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU”",65,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:13:39",1252,1252,0,507,497,0,10,1400,893,479,28,4,84,151,81,17,20,18,9,2,5,12,6,20,6,38,6
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZUL”",197,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:22:46",977,977,0,593,566,0,27,1100,534,544,22,11,142,240,38,31,18,13,4,2,0,5,1,18,4,11,6
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZUL”",198,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:50:32",1120,1120,0,691,681,0,10,1200,509,671,20,5,184,295,39,48,22,6,12,7,1,12,2,15,7,15,1
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZUL”",199,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:20:03",1239,1239,0,712,686,0,26,1300,589,687,21,11,188,315,40,33,16,19,8,5,1,10,2,26,3,8,2
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”MINERVA ALEXANDRESCU”",564,ŞOIMARI,135501,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:35:12",1342,1342,0,800,781,0,19,1498,698,722,78,17,180,298,62,47,6,7,9,6,7,66,4,5,5,1,2
31,PRAHOVA,"SCOALA GIMNAZIALA MISLEA",551,SCORŢENI,135164,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:51:07",1436,1436,0,788,773,0,15,1600,812,752,36,13,147,339,24,108,9,3,3,7,3,39,0,27,10,16,4
31,PRAHOVA,"SCOALA GIMNAZIALĂ ”MOISE VASILESCU”, SAT OLTENI, NR.147",585,TEIŞANI,135725,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:13:54",1376,1376,0,877,852,0,25,1500,628,829,43,13,123,490,51,35,16,8,7,5,3,15,1,15,20,22,5
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NESTOR URECHIA”",220,"ORAŞ BUŞTENI",131210,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:58:18",888,888,0,575,516,0,59,1000,425,548,26,5,63,221,91,52,17,14,3,4,3,14,1,20,5,29,6
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NESTOR URECHIA”",219,"ORAŞ BUŞTENI",131210,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:10:31",914,914,0,618,563,0,55,1000,384,584,32,8,69,266,77,67,23,10,1,1,3,5,5,21,2,21,5
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",127,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:29:37",965,965,0,397,385,0,12,1100,703,369,28,5,42,137,43,32,11,11,6,2,3,10,4,19,14,21,9
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",126,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:34:46",1376,1376,0,500,494,0,6,1500,1000,473,27,8,66,173,45,41,19,11,4,2,0,15,5,24,9,31,20
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",125,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:31:01",1331,1330,1,519,508,1,10,1500,981,485,34,25,80,154,59,38,4,18,5,0,8,5,9,37,20,14,9
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",124,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:59:46",1328,1328,0,492,477,0,15,1500,1009,465,26,4,75,164,47,31,24,16,11,3,1,7,6,23,20,25,8
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",96,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:57:34",1245,1245,0,440,427,0,13,1400,960,422,18,8,67,127,54,28,10,21,11,3,5,12,5,23,17,24,7
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",97,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:57:00",1147,1147,0,474,456,0,18,1300,826,462,12,8,58,145,66,33,21,17,7,2,3,12,5,36,9,31,9
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",98,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:31:47",1214,1214,0,439,425,0,14,1300,861,415,24,4,70,141,48,42,22,10,5,3,2,3,3,18,6,29,9
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE TITULESCU”",23,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:47:04",1226,1226,0,555,538,0,17,1400,845,526,29,11,65,163,102,26,19,20,9,5,5,14,6,32,6,32,11
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE TITULESCU”",24,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:23:44",1308,1308,0,611,602,0,9,1400,789,581,30,6,87,168,101,26,29,31,6,4,1,19,4,45,8,37,9
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ NISTOREȘTI",215,"ORAŞ BREAZA",131103,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:50:20",1046,1046,0,529,504,0,25,1200,671,509,20,1,101,232,51,23,14,13,5,3,1,7,3,21,3,28,3
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ NR. 13 (FOSTA ŞCOALĂ GIMNAZIALĂ ”DIMITRIE BOLINTINEANU”)",31,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:03:41",957,957,0,411,397,0,14,1100,672,393,17,5,64,113,61,28,24,13,3,3,0,13,3,13,6,30,14
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ NR. 13 (FOSTA ŞCOALĂ GIMNAZIALĂ ”DIMITRIE BOLINTINEANU”)",30,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:56:45",1085,1085,0,462,455,0,7,1200,738,431,31,4,65,132,64,36,12,19,3,4,5,15,2,14,6,44,6
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ NR.1 MIZIL",237,"ORAŞ MIZIL",131407,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:38:40",960,960,0,381,374,0,7,1100,726,355,19,6,50,188,33,17,19,5,4,1,4,3,3,14,0,8,0
31,PRAHOVA,"ŞCOALA GIMNAZIALA NR.1 TELEGA",587,TELEGA,135789,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:35:35",1049,1048,1,601,578,0,23,1100,499,561,40,4,88,207,113,22,17,10,9,23,3,13,6,14,15,9,8
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ NR.2",201,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:23:16",901,901,0,569,562,0,7,1000,438,554,8,6,155,233,41,34,22,10,6,1,10,6,2,15,4,6,3
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ NR.2",202,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:36:42",1032,1032,0,615,592,0,23,1100,485,614,1,10,157,301,24,31,16,10,4,12,7,5,4,13,3,13,4
31,PRAHOVA,"ŞCOALA GIMNAZIALÃ OLOGENI",514,"POIENARII BURCHII",134559,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:02:25",417,417,0,279,262,0,17,500,221,254,25,0,28,89,6,8,2,1,0,1,1,109,1,2,1,5,0
31,PRAHOVA,"SCOALA GIMNAZIALA PAREPA-RUSANI-COLCEAG-STRUCTURA",385,COLCEAG,132752,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:26:09",782,782,0,420,400,0,20,900,480,350,70,4,54,197,12,29,8,3,1,3,2,16,0,5,3,13,0
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”PLATON MOCANU”",392,DRAJNA,132896,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:32:51",1371,1371,0,837,794,0,43,1500,663,790,47,5,187,435,18,34,17,16,6,7,0,24,1,24,4,8,4
31,PRAHOVA,"SCOALA GIMNAZIALA POIANA COPACENI",449,"GURA VITIOAREI",131835,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:57:05",844,844,0,498,486,0,12,1000,502,465,33,3,77,296,13,30,3,9,5,1,3,4,1,8,4,6,2
31,PRAHOVA,"SCOALA GIMNAZIALA ”PRINCIPESA MARIA”CORP A",255,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:38:20",638,638,0,410,374,0,36,700,290,388,22,2,69,160,52,18,16,14,3,2,5,5,4,9,1,24,4
31,PRAHOVA,"SCOALA GIMNAZIALA ”PRINCIPESA MARIA”CORP A",256,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:40:34",947,947,0,598,577,0,21,1100,502,565,33,4,104,254,46,24,23,24,5,3,8,9,4,18,4,31,4
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”PROF.DINU MIHAIL-DAN” SAT MAGULA, COMUNA TOMŞANI, JUDEŢUL PRAHOVA",596,TOMŞANI,135896,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:35:51",1314,1314,0,841,827,0,14,1400,559,791,50,5,130,479,32,51,34,12,3,2,1,4,0,22,3,9,4
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”PROFESOR CRISTEA STĂNESCU”",388,CORNU,132805,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:44:49",1426,1417,9,900,823,9,68,1500,600,873,27,7,111,572,55,33,9,16,2,11,5,6,4,34,5,0,3
