precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL PATRIOȚILOR-voturi","ALIANȚA AUR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","ROMÂNIA SOCIALISTĂ-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","GHEORGHE VLAD-DAN-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
5,BIHOR,"ŞCOALA GENERALĂ",215,"ORAŞ VAŞCĂU",27007,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:39:52",39,39,0,41,26,0,15,48,7,41,0,0,0,0,0,6,0,2,0,0,0,1,2,29,0,0,1
5,BIHOR,"ŞCOALA GENERALĂ",548,SÂNIOB,28610,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:23:39",203,203,0,143,118,0,25,229,86,134,9,1,1,0,1,27,0,11,2,1,2,0,1,78,0,1,8
5,BIHOR,"ŞCOALA GENERALĂ",453,MĂGEŞTI,30069,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:03:39",450,450,0,343,323,0,20,493,150,306,37,0,2,6,3,34,1,7,0,1,5,20,3,204,4,1,15
5,BIHOR,"ŞCOALA GENERALĂ",612,TĂMĂŞEU,32153,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:43:20",402,402,0,261,251,0,10,449,188,227,34,3,0,1,0,32,0,102,0,2,1,0,1,68,0,1,16
5,BIHOR,"ŞCOALA GENERALĂ",196,"ORAŞ SĂCUENI",30915,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:06:39",871,871,0,519,510,0,9,954,435,459,60,2,0,1,4,17,0,382,0,1,2,0,2,43,1,2,2
5,BIHOR,"ȘCOALA GENERALĂ",302,CĂPÂLNA,28139,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:54:23",295,295,0,247,208,0,39,320,73,217,30,0,1,2,1,39,0,6,1,0,13,1,1,139,6,1,6
5,BIHOR,"ȘCOALA GENERALĂ",299,CĂPÂLNA,28139,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-13 14:00:00",228,228,0,168,140,0,28,246,78,158,10,0,0,2,0,14,0,85,4,1,1,0,0,50,0,1,0
5,BIHOR,"ȘCOALA GENERALĂ",176,"MUNICIPIUL SALONTA",26975,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:10:23",1134,1134,0,549,542,0,7,1244,702,501,41,2,2,1,7,68,1,238,3,4,16,0,6,113,11,4,25
5,BIHOR,"ŞCOALA GENERALĂ ALBIŞ",281,BUDUSLĂU,27908,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:01:06",770,770,0,453,449,0,4,844,391,434,19,0,0,1,0,2,0,417,0,0,0,0,1,12,0,0,1
5,BIHOR,"ŞCOALA GENERALĂ CU CLASELE I-IV BEIUŞELE",353,CURĂŢELE,28941,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:56:57",334,334,0,282,281,0,1,362,80,269,13,1,1,7,0,54,0,1,1,0,3,4,2,180,4,2,9
5,BIHOR,"ȘCOALA GENERALĂ CU CLASELE I-IV CAUACEU",248,BIHARIA,27436,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:16:12",640,640,0,399,385,0,14,692,293,383,16,1,0,1,4,12,0,325,4,2,3,0,0,26,2,0,3
5,BIHOR,"ŞCOALA GENERALĂ CU CLASELE I-VIII NR. 24",358,CURTUIŞENI,29001,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:43:18",668,668,0,456,432,0,24,727,271,406,50,0,2,4,3,17,0,17,2,0,2,1,0,341,1,3,13
5,BIHOR,"ȘCOALA GENERALĂ CU CLASELE V-VIII GASPAR ANDRAS",246,BIHARIA,27436,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:17:07",1704,1704,0,1052,1045,0,7,1873,821,1009,43,2,0,6,0,38,0,812,5,0,19,0,8,89,10,3,17
5,BIHOR,"ȘCOALA GENERALĂ CUZAP",503,POPEŞTI,30568,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:56:11",875,875,0,526,520,0,6,960,434,491,35,1,5,1,3,91,0,11,5,4,3,1,3,334,5,3,21
5,BIHOR,"ȘCOALA GENERALĂ FĂNCICA",479,PETREU,27169,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:44:39",232,232,0,87,81,0,6,250,163,82,5,0,0,1,0,14,0,4,1,0,1,0,1,52,0,1,7
5,BIHOR,"ȘCOALA GENERALĂ FÜVESKERT",180,"MUNICIPIUL SALONTA",26975,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:44:36",760,760,0,459,450,0,9,834,375,437,22,0,4,2,3,46,0,123,10,0,12,5,5,201,4,3,19
5,BIHOR,"ȘCOALA GENERALĂ GHIORAC",337,CIUMEGHIU,28665,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-13 14:02:09",1268,1268,0,711,701,0,10,1389,649,672,38,1,0,2,7,71,2,150,3,3,13,1,3,377,4,10,25
5,BIHOR,"ŞCOALA GENERALĂ IOANIŞ",394,FINIŞ,29403,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:08:56",624,624,0,421,412,0,9,681,260,381,40,0,0,3,0,75,0,62,0,1,3,2,0,206,3,3,23
5,BIHOR,"ȘCOALA GENERALĂ LACU SĂRAT",495,POMEZEU,30470,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:06:42",35,35,0,31,30,0,1,37,6,29,2,0,0,0,0,6,0,0,0,0,0,0,0,22,0,0,1
5,BIHOR,"ŞCOALA GENERALĂ TOMNATIC",653,"VADU CRIŞULUI",31976,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:57:47",201,201,0,112,108,0,4,216,104,103,9,0,0,0,1,14,0,2,1,0,1,4,0,74,1,1,4
5,BIHOR,"ŞCOALA GENERALĂ TOPA DE CRIŞ",654,"VADU CRIŞULUI",31976,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:22:30",340,340,0,217,205,0,12,368,151,205,12,0,0,4,1,49,0,8,3,1,9,2,2,110,4,1,11
5,BIHOR,"ŞCOALA GENERALĂ VADU CRIŞULUI",651,"VADU CRIŞULUI",31976,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:11:15",884,884,0,441,426,0,15,1003,562,373,68,0,0,15,2,71,0,18,1,6,22,9,4,187,3,6,29
5,BIHOR,"ȘCOALA GENERALĂ VĂRZARI",505,POPEŞTI,30568,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:21:32",244,244,0,136,128,0,8,261,125,118,18,1,0,1,1,17,0,12,0,1,12,0,2,63,0,0,8
5,BIHOR,"ŞCOALA GENERALĂ VOIVOZI",507,POPEŞTI,30568,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-13 14:17:13",586,586,0,330,319,0,11,641,311,317,13,1,1,2,1,49,0,11,2,0,6,4,1,205,8,0,26
5,BIHOR,"ŞCOALA GENERALĂ VOIVOZI",506,POPEŞTI,30568,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:22:57",746,746,0,450,438,0,12,818,368,426,24,1,5,3,6,60,1,9,0,2,8,0,1,303,5,2,20
5,BIHOR,"ȘCOALA GIMAZIALĂ NR.2 CHIȘCĂU",481,PIETROASA,30336,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 00:09:52",593,593,0,435,395,0,40,645,219,412,14,2,0,0,3,78,0,18,7,1,7,5,1,247,8,4,31
5,BIHOR,"ŞCOALA GIMNAZIALĂ",42,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:58:44",909,909,0,471,457,0,14,991,520,455,16,1,2,30,0,47,2,127,4,3,64,5,21,134,6,1,8
5,BIHOR,"ȘCOALA GIMNAZIALA „AUREL POP” OȘORHEI",466,OŞORHEI,30274,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:51:38",1563,1563,0,777,746,0,31,1715,938,719,46,5,4,0,6,133,7,135,11,1,35,2,11,315,13,14,27
5,BIHOR,"ȘCOALA GIMNAZIALA „AUREL POP” OȘORHEI",467,OŞORHEI,30274,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:03:48",1600,1600,0,841,807,0,34,1758,917,800,41,3,3,26,8,152,1,109,13,3,25,1,16,377,23,8,32
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU”",140,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:55:44",1101,1101,0,520,502,0,18,1204,684,505,15,2,6,28,3,79,2,19,20,2,33,1,22,247,20,4,17
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU”",141,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:24:25",1358,1358,0,671,663,0,8,1498,827,647,24,4,3,40,0,94,1,69,12,3,45,5,18,319,19,1,14
5,BIHOR,"ȘCOALA GIMNAZIALĂ ”BOCSKAI ISTVAN”",326,CHERECHIU,28497,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:28:57",579,579,0,375,365,0,10,634,259,350,25,4,0,1,3,5,0,322,2,1,1,0,1,9,0,0,1
5,BIHOR,"ȘCOALA GIMNAZIALĂ BOIU",336,CIUMEGHIU,28665,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 00:38:38",598,598,0,428,406,0,22,654,226,408,20,4,1,5,1,51,6,151,0,1,8,0,0,171,1,1,7
5,BIHOR,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII „MIRON POMPILIU” ŞTEI",205,"ORAŞ ŞTEI",26840,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:36:01",1186,1186,0,731,694,0,37,1306,575,703,28,2,2,17,2,94,6,5,12,2,41,1,35,433,24,1,26
5,BIHOR,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII „MIRON POMPILIU” ŞTEI - ŞCOALA MICĂ",202,"ORAŞ ŞTEI",26840,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:07:18",884,884,0,495,458,0,37,977,482,475,20,3,2,11,1,67,2,4,8,2,27,3,13,306,6,4,16
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DACIA”",67,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:12:52",1318,1318,0,552,532,0,20,1448,896,541,11,1,4,31,2,89,2,92,6,1,37,2,19,209,24,3,19
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DACIA”",68,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:17:01",1021,1021,0,446,435,0,11,1120,674,434,12,1,2,32,4,60,1,88,7,0,37,5,15,161,9,1,11
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DACIA”",66,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:53:41",1127,1127,0,530,492,0,38,1232,702,522,8,2,1,21,2,63,5,107,12,2,32,7,34,199,18,0,17
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DIMITRIE CANTEMIR”",19,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:20:09",1459,1459,0,676,663,0,13,1601,925,658,18,0,2,47,2,67,1,162,18,2,66,8,21,232,14,3,13
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DIMITRIE CANTEMIR”",18,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:47:09",963,963,0,462,433,0,29,1056,594,448,14,1,7,28,4,71,2,66,9,1,33,8,23,161,21,2,11
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DIMITRIE CANTEMIR”",17,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:51:57",1049,1049,0,508,484,0,24,1057,549,503,5,1,3,33,6,58,4,121,10,1,39,2,9,189,12,1,14
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DIMITRIE CANTEMIR”",20,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:52:27",1646,1646,0,674,642,0,32,1806,1132,644,30,2,6,26,4,112,6,87,17,2,52,5,19,261,20,3,22
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DIMITRIE CANTEMIR”",21,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:27:33",1354,1354,0,583,557,0,26,1493,910,564,19,1,1,21,1,56,3,82,6,1,51,7,24,250,24,1,35
5,BIHOR,"ȘCOALA GIMNAZIALĂ ”DUMITRU RADU POPESCU”",454,NOJORID,30149,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:37:50",1297,1297,0,819,792,0,27,1446,627,775,44,3,6,22,6,130,1,8,21,2,60,9,19,419,28,9,32
5,BIHOR,"ȘCOALA GIMNAZIALĂ ”DUMITRU RADU POPESCU”",455,NOJORID,30149,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:30:16",1339,1339,0,815,784,0,31,1461,646,790,25,2,5,26,3,144,1,26,27,2,68,27,21,372,32,8,26
5,BIHOR,"ȘCOALA GIMNAZIALĂ FERICE",288,BUNTEŞTI,27971,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:04:07",399,399,0,296,294,0,2,434,138,286,10,0,1,0,9,127,0,1,0,0,6,0,2,124,9,0,7
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”FLOARE DE LOTUS” SÂNMARTIN",552,SÂNMARTIN,26582,5,PROV,PRCNCT,EUP,EUP_SV,"2024-06-13 14:23:13",1802,1802,0,1124,1065,0,59,1968,844,1099,25,7,3,41,3,198,8,37,21,3,79,8,40,558,47,2,44
5,BIHOR,"ȘCOALA GIMNAZIALĂ ”GEORGIU POPA” CÂMPANI",307,CÂMPANI,28709,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:37:15",701,701,0,550,518,0,32,769,219,538,12,0,1,5,1,89,0,3,7,0,29,5,18,353,14,5,8
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”IOAN SLAVICI”",10,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:48:36",1346,1346,0,597,572,0,25,1462,865,577,20,2,3,24,1,113,1,55,16,2,33,10,33,235,14,5,30
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”IOAN SLAVICI”",11,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:45:06",1501,1501,0,660,636,0,24,1655,995,629,31,1,1,22,2,111,3,137,14,2,23,5,16,248,16,4,24
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”IOAN SLAVICI”",14,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:04:23",804,804,0,318,310,0,8,887,569,312,6,1,1,6,2,96,0,22,1,1,22,3,0,124,14,0,19
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”IOAN SLAVICI”",12,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:00:49",1682,1682,0,757,746,0,11,1846,1089,737,20,5,6,49,2,156,3,39,21,2,32,3,39,305,26,4,45
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”IOAN SLAVICI”",13,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:39:05",1446,1446,0,500,492,0,8,1586,1086,476,24,0,1,13,0,97,0,73,7,2,15,3,14,198,14,4,35
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”ION BOGDAN”",110,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:04:19",1475,1475,0,766,748,0,18,1605,839,750,16,3,2,41,3,117,2,116,14,2,52,11,19,310,30,2,26
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”ION BOGDAN”",111,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:41:15",1482,1482,0,693,678,0,15,1632,939,684,9,4,3,22,2,114,5,127,9,1,49,7,25,260,18,5,33
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”ION BOGDAN”",112,"MUNICIPIUL ORADEA",26564,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 20:17:06",1628,1628,0,895,879,0,16,1776,859,873,22,3,0,51,5,178,4,128,14,5,71,12,39,306,34,4,19
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”JAKO ZSIGMOND”",528,ROŞIORI,32187,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:08:08",1107,1107,0,724,692,0,32,1211,487,693,31,2,0,2,0,19,7,592,0,0,1,0,4,47,4,3,12
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”JUHASZ GYULA”",83,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 09:46:27",1013,1013,0,398,388,0,10,1108,710,394,4,0,0,15,1,32,2,206,5,2,10,1,5,93,4,2,16
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”JUHASZ GYULA”",82,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:38:11",1385,1385,0,661,653,0,8,1518,857,647,14,1,1,27,0,68,2,335,12,2,34,5,9,119,16,4,12
5,BIHOR,"ȘCOALA GIMNAZIALĂ ”KAZINCZY FERENC” ȘIMIAN",588,ŞIMIAN,31333,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:49:44",1578,1578,0,1022,959,0,63,1731,709,1000,22,1,1,2,1,13,0,940,0,0,1,0,0,36,0,1,4
5,BIHOR,"ȘCOALA GIMNAZIALĂ ” LUCREŢIA SUCIU ”",2,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:19:53",1169,1169,0,463,420,0,43,1430,967,456,7,3,0,29,3,59,7,134,10,2,29,5,12,130,15,3,15
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",41,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:35:09",910,910,0,359,336,0,23,1001,642,350,9,3,0,23,6,35,4,103,5,1,22,5,14,106,9,4,10
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",40,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:08:52",1029,1029,0,506,483,0,23,1128,622,494,12,2,0,29,0,60,0,117,8,1,45,7,16,190,12,1,6
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”NICOLAE POPOVICIU”",150,"MUNICIPIUL BEIUŞ",26804,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:16:36",1405,1405,0,851,806,0,45,1544,693,830,21,3,2,35,6,127,5,35,18,2,51,7,27,471,7,8,26
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1",529,ROŞIORI,32187,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:00:23",814,814,0,454,439,0,15,891,437,439,15,2,1,9,0,65,28,9,11,1,5,1,8,256,9,9,25
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1",646,"UILEACU DE BEIUŞ",31921,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:30:12",482,482,0,391,351,0,40,519,128,385,6,0,1,0,1,25,0,180,0,1,7,1,10,146,7,0,6
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR 1",514,REMETEA,30719,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:57:44",678,678,0,469,458,0,11,741,272,458,11,1,1,5,1,45,1,206,4,0,7,7,0,171,4,1,4
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.1",315,CEICA,28335,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:37:02",779,779,0,608,547,0,61,852,244,570,38,0,3,9,7,133,4,6,14,0,9,4,11,313,18,3,36
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",101,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:45:54",1442,1442,0,586,569,0,17,1787,1201,571,15,0,3,26,2,76,5,147,13,4,29,6,19,203,18,2,18
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",104,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:32:46",1336,1336,0,608,590,0,18,1470,862,599,9,1,4,25,3,72,2,121,3,1,30,3,22,253,22,4,33
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",102,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:13:26",1129,1129,0,433,421,0,12,1238,805,425,8,0,4,19,3,63,0,94,7,2,25,3,7,171,14,0,13
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",107,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:25:26",1285,1285,0,539,531,0,8,1409,870,524,15,2,7,35,1,72,3,106,13,2,27,7,11,200,17,3,18
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",100,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 09:50:45",986,986,0,489,489,0,0,1586,1097,481,8,3,4,11,4,59,0,99,8,0,32,3,24,186,17,4,27
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",103,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:01:23",966,966,0,354,346,0,8,1060,706,347,7,3,2,10,3,49,1,72,3,2,22,3,9,138,16,3,11
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",106,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:55:15",777,777,0,338,326,0,12,847,509,328,10,5,4,26,1,38,1,58,15,1,18,3,6,132,6,2,12
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR. 11",105,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:26:04",1200,1200,0,495,483,0,12,1318,823,480,15,4,1,38,2,65,0,81,11,2,23,5,8,206,15,0,19
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.16",50,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:39:10",938,938,0,428,400,0,28,1027,599,421,7,1,5,20,1,52,0,117,9,1,25,4,19,140,10,2,15
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.16",48,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:07:07",1010,1010,0,409,402,0,7,1101,692,394,15,4,3,28,3,37,4,82,4,2,23,3,12,162,16,1,10
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.16",49,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:15:57",776,776,0,300,287,0,13,852,552,291,9,1,2,8,0,43,0,60,2,2,11,1,12,122,12,1,14
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.16",51,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:41:27",1336,1336,0,549,525,0,24,1462,913,539,10,0,3,17,1,82,18,105,0,3,32,4,30,205,24,0,15
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR 1 AȘTILEU",226,AŞTILEU,26742,6,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:51:32",1251,1251,0,757,742,0,15,1406,649,721,36,2,4,10,7,135,1,10,8,4,18,6,11,441,8,10,46
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR.1 BATĂR",242,BATĂR,27383,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:34:35",1358,1358,0,699,670,0,29,1480,781,594,105,2,5,2,35,85,2,3,8,3,12,1,4,386,3,5,38
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR. 1 BRUSTURI",268,BRUSTURI,27757,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:08:49",860,860,0,614,565,0,49,939,321,566,48,1,7,1,2,86,0,20,6,4,24,94,4,266,12,4,35
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR. 1 CĂBEȘTI",294,CĂBEŞTI,28077,6,PROV,PRCNCT,EUP,EUP_SV,"2024-06-13 13:55:51",729,729,0,602,570,0,32,797,195,575,27,1,1,7,2,67,1,12,6,0,3,2,5,435,11,6,16
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR. 1 CHERESIG",638,TOBOLIU,32201,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:54:44",955,955,0,775,695,0,80,1043,268,738,37,2,5,8,1,63,2,13,10,1,18,1,3,559,6,3,43
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1 CURĂŢELE",352,CURĂŢELE,28941,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:43:13",652,652,0,466,437,0,29,711,245,447,19,0,1,8,2,71,2,4,7,1,27,5,11,287,8,2,11
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1 DIOSIG",366,DIOSIG,29092,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 09:59:19",926,926,0,515,495,0,20,1034,519,494,21,0,0,1,1,13,0,440,0,0,2,0,1,29,1,2,4
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1 DIOSIG",367,DIOSIG,29092,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:02:47",1228,1228,0,572,540,0,32,1345,774,553,18,2,2,10,2,82,6,117,7,4,16,5,3,257,6,5,29
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1 DIOSIG",368,DIOSIG,29092,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:23:51",1069,1069,0,727,708,0,19,1184,457,615,112,0,2,1,4,15,0,497,0,1,1,2,0,84,2,2,4
5,BIHOR,"ŞCOALA GIMNAZIALĂ NR.1 DIOSIG",369,DIOSIG,29092,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:25:38",226,226,0,117,107,0,10,246,129,114,3,1,0,0,0,9,0,82,1,0,1,1,0,19,0,0,0
