precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"OLĂRAŞU COSMIN-ALIN-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
22,HUNEDOARA,"ŞCOALA PRIMARĂ HOBIŢA",421,PUI,90538,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:11:24",160,151,0,6,3,123,114,0,6,3,118,5,170,47,1,35,17,0,57,4,0,0,4
22,HUNEDOARA,"SCOALA PRIMARA HOBITA-GRADISTE",453,SARMIZEGETUSA,91054,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:49:09",108,98,1,6,3,80,71,0,6,3,73,7,90,10,1,21,4,0,42,3,1,0,1
22,HUNEDOARA,"ȘCOALA PRIMARĂ JOSANI",412,"PESTIŞU MIC",90431,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:34:35",203,179,0,23,1,168,144,0,23,1,166,2,190,22,0,55,38,1,62,8,0,1,1
22,HUNEDOARA,"SCOALA PRIMARĂ LIVADIA",268,BARU,87996,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 18:24:59",556,520,1,5,30,351,316,1,5,29,336,15,600,249,0,55,60,1,180,10,0,1,29
22,HUNEDOARA,"ȘCOALA PRIMARĂ MĂCEU",308,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:01:24",267,263,0,4,0,169,165,0,4,0,155,14,283,114,1,98,24,3,20,6,0,1,2
22,HUNEDOARA,"ȘCOALA PRIMARĂ MĂNERĂU",413,"PESTIŞU MIC",90431,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 19:22:50",242,234,0,3,5,138,130,0,3,5,132,6,240,102,1,56,16,4,45,4,2,3,1
22,HUNEDOARA,"ȘCOALA PRIMARĂ MĂRTINEŞTI",398,MĂRTINEŞTI,90262,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:48:20",227,210,0,11,6,151,134,0,11,6,138,13,229,78,1,61,29,1,24,14,1,2,5
22,HUNEDOARA,"ŞCOALA PRIMARĂ MUNCELU MIC",515,VEŢEL,91982,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:14:39",96,88,0,8,0,65,57,0,8,0,58,7,100,35,1,25,9,1,16,1,1,0,4
22,HUNEDOARA,"ŞCOALA PRIMARĂ NĂLAŢVAD",219,"ORAŞ HAŢEG",87576,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:27:45",352,336,0,11,5,231,215,0,11,5,222,9,393,162,3,80,44,2,73,14,3,0,3
22,HUNEDOARA,"ȘCOALA PRIMARĂ NANDRU",414,"PESTIŞU MIC",90431,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:49:13",151,134,0,14,3,111,94,0,14,3,105,6,151,40,2,32,10,2,51,6,1,0,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ NR. 1 FIZEŞTI",419,PUI,90538,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:10:06",255,239,0,8,8,171,155,0,8,8,157,14,260,89,1,77,20,0,50,5,2,0,2
22,HUNEDOARA,"ȘCOALA PRIMARĂ NR. 3 PETRILA",236,"ORAŞ PETRILA",87077,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 08:54:03",1335,1322,1,12,0,806,794,0,12,0,760,46,1400,594,6,531,135,7,40,14,12,0,15
22,HUNEDOARA,"ȘCOALA PRIMARĂ NR. 4 PETRILA",237,"ORAŞ PETRILA",87077,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:27:51",552,545,0,7,0,342,335,0,7,0,333,9,800,458,4,231,47,6,25,13,4,1,2
22,HUNEDOARA,"ŞCOALA PRIMARĂ OCIU",504,"VAŢA DE JOS",91795,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:38:24",373,365,0,8,0,196,188,0,8,0,190,6,420,224,4,83,36,0,57,7,1,0,2
22,HUNEDOARA,"ŞCOALA PRIMARĂ OHABA PONOR",422,PUI,90538,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:24:18",201,194,0,4,3,141,134,0,4,3,130,11,210,69,0,53,22,0,32,17,1,0,5
22,HUNEDOARA,"ȘCOALA PRIMARĂ ORĂȘTIOARA DE JOS",284,BERIU,88261,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:50:24",300,290,0,4,6,181,171,0,4,6,176,5,320,139,0,60,34,0,71,5,2,0,4
22,HUNEDOARA,"ȘCOALA PRIMARĂ PĂCLIȘA",495,TOTEŞTI,91624,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:44:43",545,491,0,33,21,383,329,0,33,21,366,15,525,144,2,275,35,2,24,13,0,1,14
22,HUNEDOARA,"ŞCOALA PRIMARĂ PEŞTIŞUL MARE",108,"MUNICIPIUL HUNEDOARA",86810,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 15:12:30",1007,1002,1,3,1,475,471,0,3,1,459,11,1100,625,7,236,76,9,45,33,8,1,44
22,HUNEDOARA,"ȘCOALA PRIMARĂ PIȘCHINȚI",448,ROMOS,90994,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:41:18",180,171,2,7,0,117,110,0,7,0,111,6,190,73,0,32,14,1,53,7,1,0,3
22,HUNEDOARA,"ȘCOALA PRIMARĂ PLOPI",310,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:08:41",218,213,0,1,4,151,146,0,1,4,146,5,237,86,1,81,23,0,17,3,16,0,5
22,HUNEDOARA,"ŞCOALA PRIMARĂ POIANA RĂCHIŢELII",342,CERBĂL,89151,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:04:36",121,88,0,33,0,108,75,0,33,0,101,7,125,17,0,85,7,0,4,1,1,0,3
22,HUNEDOARA,"ŞCOALA PRIMARĂ PONOR",423,PUI,90538,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:19:39",390,360,0,8,22,266,236,0,8,22,255,11,360,94,4,98,42,2,103,4,0,0,2
22,HUNEDOARA,"ŞCOALA PRIMARĂ PRĂVĂLENI",505,"VAŢA DE JOS",91795,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:20:23",232,221,1,8,2,171,161,0,8,2,167,4,245,74,0,90,27,1,45,2,0,0,2
22,HUNEDOARA,"ŞCOALA PRIMARĂ PRIHODIȘTE",506,"VAŢA DE JOS",91795,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:30:27",287,277,0,10,0,203,193,0,10,0,186,17,320,117,1,84,30,2,57,8,0,1,3
22,HUNEDOARA,"ŞCOALA PRIMARĂ RĂCĂŞTIA",109,"MUNICIPIUL HUNEDOARA",86810,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 14:52:46",528,521,1,5,1,233,227,0,5,1,210,9,600,381,5,75,35,11,21,3,2,1,57
22,HUNEDOARA,"ȘCOALA PRIMARĂ REEA",496,TOTEŞTI,91624,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:22:32",368,353,0,8,7,245,230,0,8,7,240,5,400,155,0,53,54,0,125,0,0,0,8
22,HUNEDOARA,"ȘCOALA PRIMARĂ REȚ",290,BLĂJENI,88350,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 17:50:43",85,69,1,12,3,75,60,0,12,3,72,3,80,5,2,35,8,0,20,4,1,0,2
22,HUNEDOARA,"ȘCOALA PRIMARĂ RIȘCULIȚA",257,"BAIA DE CRIŞ",87745,6,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 17:30:33",378,347,3,9,19,248,221,0,8,19,228,20,405,157,0,118,23,0,71,7,0,0,9
22,HUNEDOARA,"ȘCOALA PRIMARĂ ROMOȘEL",449,ROMOS,90994,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:00:05",596,572,9,9,6,396,379,2,9,6,368,28,647,251,1,101,57,3,174,18,6,0,8
22,HUNEDOARA,"ŞCOALA PRIMARĂ RUŞOR",425,PUI,90538,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:15:14",262,255,0,4,3,200,193,0,4,3,189,11,300,100,0,82,26,1,76,2,0,0,2
22,HUNEDOARA,"ŞCOALA PRIMARĂ ŞEREL",426,PUI,90538,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:36:03",348,344,0,1,3,238,234,0,1,3,227,11,390,152,1,100,47,1,64,11,0,0,3
22,HUNEDOARA,"ȘCOALA PRIMARĂ SIBIȘEL",286,BERIU,88261,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:54:20",608,592,0,6,10,370,354,0,6,10,358,12,622,252,7,45,69,5,184,30,2,2,14
22,HUNEDOARA,"ȘCOALA PRIMARĂ SIBIȘEL",439,"RÂU DE MORI",90878,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:20:30",324,313,0,5,6,243,232,0,5,6,232,11,350,107,0,130,37,12,43,4,4,1,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ SÎNCRAI",198,"ORAŞ CĂLAN",87424,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:21:55",255,247,0,5,3,142,134,0,5,3,135,7,300,158,1,47,16,0,61,5,1,1,3
22,HUNEDOARA,"ŞCOALA PRIMARĂ SPINI",499,TURDAŞ,91688,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:56:15",251,237,0,9,5,143,129,0,9,5,130,13,246,103,3,54,19,0,46,3,1,0,4
22,HUNEDOARA,"ȘCOALA PRIMARĂ STĂNIJA",319,BUCEŞ,88788,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:03:48",328,308,2,9,9,233,215,0,9,9,228,5,339,106,3,32,25,2,152,11,0,0,3
22,HUNEDOARA,"ŞCOALA PRIMARĂ SUBCETATE",473,SÂNTĂMĂRIA-ORLEA,91232,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:52:28",478,458,1,10,9,348,328,1,10,9,335,13,511,163,3,135,108,0,33,50,2,0,4
22,HUNEDOARA,"ŞCOALA PRIMARĂ TÂMPA",271,BĂCIA,88047,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:44:52",659,652,0,7,0,432,425,0,7,0,416,16,715,283,14,233,80,5,46,16,3,5,14
22,HUNEDOARA,"ŞCOALA PRIMARĂ TÂRNAVA DE CRIȘ",507,"VAŢA DE JOS",91795,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:28:16",675,655,1,11,8,459,440,0,11,8,441,17,736,278,2,261,58,1,102,12,2,0,3
22,HUNEDOARA,"ȘCOALA PRIMARĂ ȚEBEA",258,"BAIA DE CRIŞ",87745,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:52:14",554,535,0,8,11,335,316,0,8,11,322,13,588,253,2,87,28,1,161,6,0,3,34
22,HUNEDOARA,"ŞCOALA PRIMARĂ TOTIA",272,BĂCIA,88047,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:38:36",96,89,0,7,0,55,48,0,7,0,50,4,100,46,0,27,11,0,3,4,1,0,4
22,HUNEDOARA,"ȘCOALA PRIMARĂ TUȘTEA",366,"GENERAL BERTHELOT",91731,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:32:42",208,202,0,5,1,160,154,0,5,1,147,13,230,70,0,30,27,0,76,4,0,0,10
22,HUNEDOARA,"ȘCOALA PRIMARĂ UNCIUC",440,"RÂU DE MORI",90878,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:09:09",177,167,0,4,6,142,132,0,4,6,136,6,200,58,1,98,13,1,22,1,0,0,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ URIC",427,PUI,90538,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:09:01",261,242,0,4,15,193,174,0,4,15,185,8,260,67,0,76,20,0,75,7,0,1,6
22,HUNEDOARA,"ȘCOALA PRIMARĂ VAIDEI",450,ROMOS,90994,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:10:29",555,535,4,11,5,317,301,0,11,5,296,21,592,275,2,53,72,2,116,34,5,3,9
22,HUNEDOARA,"ȘCOALA PRIMARĂ VÂLCELE",312,"BRETEA ROMÂNĂ",88644,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 12:44:56",220,202,0,8,10,177,159,0,8,10,171,6,234,57,0,130,29,0,10,0,0,0,2
22,HUNEDOARA,"ȘCOALA PRIMARĂ VÂLCELELE BUNE",313,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:59:24",313,296,3,6,8,239,223,2,6,8,232,7,345,106,1,125,42,2,49,7,0,3,3
22,HUNEDOARA,"SCOALA PRIMARĂ VALEA LUPULUI",269,BARU,87996,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 16:07:47",174,158,0,11,5,121,105,0,11,5,114,7,180,59,0,11,12,0,78,3,0,0,10
22,HUNEDOARA,"ȘCOALA PRIMARĂ VALEA NANDRULUI",415,"PESTIŞU MIC",90431,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:43:37",152,122,0,22,8,125,95,0,22,8,121,4,150,25,1,36,12,0,63,5,0,0,4
22,HUNEDOARA,"ŞCOALA PRIMARĂ VĂLENI",213,"ORAŞ GEOAGIU",89561,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 18:04:24",51,40,0,8,3,33,22,0,8,3,32,1,73,40,0,16,5,0,9,1,0,0,1
22,HUNEDOARA,"SCOALA PRIMARA VĂLIOARA",435,RĂCHITOVA,90725,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:44:05",203,192,0,7,4,147,136,0,7,4,143,4,217,70,0,39,69,0,26,6,1,0,2
22,HUNEDOARA,"ŞCOALĂ PRIMARĂ VIILE NOI",20,"MUNICIPIUL DEVA",86687,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:09:23",817,806,2,9,0,372,363,0,9,0,361,11,1000,628,9,131,64,3,85,38,9,3,19
22,HUNEDOARA,"ŞCOALĂ PRIMARĂ VIILE NOI",19,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:00:01",860,844,6,10,0,386,376,0,10,0,330,56,1000,614,11,114,63,5,94,22,7,2,12
22,HUNEDOARA,"ŞCOALA SĂCEL",471,SÂNTĂMĂRIA-ORLEA,91232,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:58:21",242,234,0,1,7,163,155,0,1,7,154,9,260,97,1,84,22,0,33,10,2,1,1
22,HUNEDOARA,"SC UNIVERSAL EDIL SA",127,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:45:31",817,806,0,11,0,311,300,0,11,0,298,13,900,589,8,181,48,0,41,8,1,2,9
22,HUNEDOARA,"SEDIUL PRIMARIEI GEOAGIU",204,"ORAŞ GEOAGIU",89561,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:32:19",1234,1185,5,12,32,780,736,0,12,32,753,27,1300,520,8,340,74,7,285,18,5,3,13
22,HUNEDOARA,"SEDIUL PRIMĂRIEI MUNICIPIULUI HUNEDOARA (FOSTA B.R.D.)",105,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:26:34",1565,1549,6,10,0,628,617,1,10,0,593,35,1700,1072,25,269,72,18,87,49,3,13,57
22,HUNEDOARA,"SERVICIUL PUBLIC DE ASISTENŢĂ SOCIALĂ",139,"MUNICIPIUL ORĂŞTIE",87638,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:20:44",1579,1566,3,9,1,575,565,0,9,1,559,16,1750,1175,18,228,98,9,114,68,10,3,11
22,HUNEDOARA,"SPAȚIU ADMINISTRATIV BANPOTOC",377,HĂRĂU,89801,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:17:26",396,376,2,5,13,273,255,0,5,13,257,16,408,135,3,167,44,2,20,7,6,1,7
22,HUNEDOARA,"SPAȚIU ADMINISTRATIV BOCȘA MICĂ",344,"CERTEJU DE SUS",89240,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:36:28",92,85,0,7,0,74,67,0,7,0,70,4,100,26,0,16,11,3,34,4,0,2,0
22,HUNEDOARA,"SPAŢIUL ADMINISTRATIV AL PRIMĂRIEI MUNICIPIULUI DEVA",23,"MUNICIPIUL DEVA",86687,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 00:49:51",1265,1254,0,11,0,548,537,0,11,0,537,11,1398,850,15,182,60,7,140,88,12,7,26
22,HUNEDOARA,"SPCLEP LUPENI",114,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:56:40",1533,1524,1,8,0,606,598,0,8,0,563,43,1798,1192,15,307,83,8,69,33,6,7,35
22,HUNEDOARA,"STADIONUL CENTRAL",174,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:10:00",1198,1187,2,6,3,497,488,0,6,3,474,23,1300,803,14,198,91,5,110,21,2,15,18
22,HUNEDOARA,"STADIONUL ”MINERUL ANINOASA”",186,"ORAŞ ANINOASA",87219,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:40:00",844,840,1,2,1,405,401,1,2,1,371,34,1000,595,3,180,69,3,61,38,3,4,10
