precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","OLĂRAŞU COSMIN-ALIN-voturi"
22,HUNEDOARA,"ŞCOALA PRIMARĂ HOBIŢA",421,PUI,90538,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:11:24",160,151,0,6,3,123,114,0,6,3,118,5,170,47,17,4,57,35,0,4,0,0,1
22,HUNEDOARA,"SCOALA PRIMARA HOBITA-GRADISTE",453,SARMIZEGETUSA,91054,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:49:09",108,98,1,6,3,80,71,0,6,3,73,7,90,10,4,1,42,21,1,3,0,0,1
22,HUNEDOARA,"ȘCOALA PRIMARĂ JOSANI",412,"PESTIŞU MIC",90431,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:34:35",203,179,0,23,1,168,144,0,23,1,166,2,190,22,38,1,62,55,0,8,1,1,0
22,HUNEDOARA,"SCOALA PRIMARĂ LIVADIA",268,BARU,87996,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:34:17",527,491,1,5,30,351,316,1,5,29,336,15,600,249,60,29,180,55,0,10,1,1,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ MĂCEU",308,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:01:24",267,263,0,4,0,169,165,0,4,0,155,14,283,114,24,2,20,98,0,6,3,1,1
22,HUNEDOARA,"ȘCOALA PRIMARĂ MĂNERĂU",413,"PESTIŞU MIC",90431,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:50:35",242,234,0,3,5,138,130,0,3,5,132,6,240,102,16,1,45,56,2,4,4,3,1
22,HUNEDOARA,"ȘCOALA PRIMARĂ MĂRTINEŞTI",398,MĂRTINEŞTI,90262,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:10:03",228,211,0,11,6,151,134,0,11,6,138,13,229,78,29,5,24,61,1,14,1,2,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ MUNCELU MIC",515,VEŢEL,91982,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:14:39",96,88,0,8,0,65,57,0,8,0,58,7,100,35,9,4,16,25,1,1,1,0,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ NĂLAŢVAD",219,"ORAŞ HAŢEG",87576,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:25:22",352,336,0,11,5,231,215,0,11,5,222,9,393,162,44,3,73,80,3,14,2,0,3
22,HUNEDOARA,"ȘCOALA PRIMARĂ NANDRU",414,"PESTIŞU MIC",90431,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:49:13",151,134,0,14,3,111,94,0,14,3,105,6,151,40,10,1,51,32,1,6,2,0,2
22,HUNEDOARA,"ŞCOALA PRIMARĂ NR. 1 FIZEŞTI",419,PUI,90538,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:10:06",255,239,0,8,8,171,155,0,8,8,157,14,260,89,20,2,50,77,2,5,0,0,1
22,HUNEDOARA,"ȘCOALA PRIMARĂ NR. 3 PETRILA",236,"ORAŞ PETRILA",87077,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:18:18",1335,1322,1,12,0,806,794,0,12,0,759,47,1400,594,135,15,40,530,12,14,7,0,6
22,HUNEDOARA,"ȘCOALA PRIMARĂ NR. 4 PETRILA",237,"ORAŞ PETRILA",87077,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:45:48",552,545,0,7,0,342,335,0,7,0,333,9,800,458,47,2,25,231,4,13,6,1,4
22,HUNEDOARA,"ŞCOALA PRIMARĂ OCIU",504,"VAŢA DE JOS",91795,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:38:24",373,365,0,8,0,196,188,0,8,0,190,6,420,224,36,2,57,83,1,7,0,0,4
22,HUNEDOARA,"ŞCOALA PRIMARĂ OHABA PONOR",422,PUI,90538,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:24:18",201,194,0,4,3,141,134,0,4,3,130,11,210,69,22,5,32,53,1,17,0,0,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ ORĂȘTIOARA DE JOS",284,BERIU,88261,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:54:44",290,280,0,4,6,181,171,0,4,6,176,5,320,139,34,4,71,60,2,5,0,0,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ PĂCLIȘA",495,TOTEŞTI,91624,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:44:43",545,491,0,33,21,383,329,0,33,21,366,15,525,144,35,14,24,275,0,13,2,1,2
22,HUNEDOARA,"ŞCOALA PRIMARĂ PEŞTIŞUL MARE",108,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:55:54",1007,1002,1,3,1,475,471,0,3,1,459,11,1100,630,76,44,45,236,8,33,9,1,7
22,HUNEDOARA,"ȘCOALA PRIMARĂ PIȘCHINȚI",448,ROMOS,90994,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:41:18",180,171,2,7,0,117,110,0,7,0,111,6,190,73,14,3,53,32,1,7,1,0,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ PLOPI",310,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:08:41",218,213,0,1,4,151,146,0,1,4,146,5,237,86,23,5,17,81,16,3,0,0,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ POIANA RĂCHIŢELII",342,CERBĂL,89151,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:04:36",121,88,0,33,0,108,75,0,33,0,101,7,125,17,7,3,4,85,1,1,0,0,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ PONOR",423,PUI,90538,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:19:39",390,360,0,8,22,266,236,0,8,22,255,11,360,94,42,2,103,98,0,4,2,0,4
22,HUNEDOARA,"ŞCOALA PRIMARĂ PRĂVĂLENI",505,"VAŢA DE JOS",91795,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:00:10",232,221,1,8,2,171,161,0,8,2,167,4,245,74,27,2,45,90,0,2,1,0,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ PRIHODIȘTE",506,"VAŢA DE JOS",91795,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:30:27",287,277,0,10,0,203,193,0,10,0,186,17,320,117,30,3,57,84,0,8,2,1,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ RĂCĂŞTIA",109,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:00:10",528,521,1,5,1,233,227,0,5,1,210,9,600,381,35,57,21,75,2,3,11,1,5
22,HUNEDOARA,"ȘCOALA PRIMARĂ REEA",496,TOTEŞTI,91624,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:22:32",368,353,0,8,7,245,230,0,8,7,240,5,400,155,54,8,125,53,0,0,0,0,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ REȚ",290,BLĂJENI,88350,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:38:09",85,69,1,12,3,75,60,0,12,3,72,3,80,5,8,2,20,35,1,4,0,0,2
22,HUNEDOARA,"ȘCOALA PRIMARĂ RIȘCULIȚA",257,"BAIA DE CRIŞ",87745,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:38:20",378,347,3,9,19,248,221,0,8,19,228,20,405,157,23,9,71,118,0,7,0,0,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ ROMOȘEL",449,ROMOS,90994,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:00:05",596,572,9,9,6,396,379,2,9,6,368,28,647,251,57,8,174,101,6,18,3,0,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ RUŞOR",425,PUI,90538,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:15:14",262,255,0,4,3,200,193,0,4,3,189,11,300,100,26,2,76,82,0,2,1,0,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ ŞEREL",426,PUI,90538,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:36:03",348,344,0,1,3,238,234,0,1,3,227,11,390,152,47,3,64,100,0,11,1,0,1
22,HUNEDOARA,"ȘCOALA PRIMARĂ SIBIȘEL",286,BERIU,88261,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:39:05",608,592,0,6,10,370,354,0,6,10,357,13,622,252,69,14,184,44,2,30,5,2,7
22,HUNEDOARA,"ȘCOALA PRIMARĂ SIBIȘEL",439,"RÂU DE MORI",90878,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:20:30",324,313,0,5,6,243,232,0,5,6,232,11,350,107,37,1,43,130,4,4,12,1,0
22,HUNEDOARA,"ŞCOALA PRIMARĂ SÎNCRAI",198,"ORAŞ CĂLAN",87424,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:14:39",255,247,0,5,3,142,134,0,5,3,135,7,300,157,16,5,59,47,1,5,0,1,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ SPINI",499,TURDAŞ,91688,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:56:15",251,237,0,9,5,143,129,0,9,5,130,13,246,103,19,4,46,54,1,3,0,0,3
22,HUNEDOARA,"ȘCOALA PRIMARĂ STĂNIJA",319,BUCEŞ,88788,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:03:48",328,308,2,9,9,233,215,0,9,9,228,5,339,106,25,3,152,32,0,11,2,0,3
22,HUNEDOARA,"ŞCOALA PRIMARĂ SUBCETATE",473,SÂNTĂMĂRIA-ORLEA,91232,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:15:42",478,458,1,10,9,349,329,1,10,9,335,14,511,162,108,4,33,135,2,50,0,0,3
22,HUNEDOARA,"ŞCOALA PRIMARĂ TÂMPA",271,BĂCIA,88047,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:44:52",659,652,0,7,0,432,425,0,7,0,416,16,715,283,80,14,46,233,3,16,5,5,14
22,HUNEDOARA,"ŞCOALA PRIMARĂ TÂRNAVA DE CRIȘ",507,"VAŢA DE JOS",91795,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:12:35",675,655,1,11,8,459,440,0,11,8,441,17,736,278,58,3,102,261,2,12,1,2,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ ȚEBEA",258,"BAIA DE CRIŞ",87745,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:52:14",554,535,0,8,11,335,316,0,8,11,322,13,588,253,28,34,161,87,0,6,1,3,2
22,HUNEDOARA,"ŞCOALA PRIMARĂ TOTIA",272,BĂCIA,88047,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:38:36",96,89,0,7,0,55,48,0,7,0,50,4,100,46,11,4,3,27,1,4,0,0,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ TUȘTEA",366,"GENERAL BERTHELOT",91731,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:32:42",208,202,0,5,1,160,154,0,5,1,147,13,230,70,27,10,76,30,0,4,0,0,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ UNCIUC",440,"RÂU DE MORI",90878,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:09:09",177,167,0,4,6,142,132,0,4,6,136,6,200,58,13,0,22,98,0,1,1,0,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ URIC",427,PUI,90538,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:09:01",261,242,0,4,15,193,174,0,4,15,185,8,260,67,20,6,75,76,0,7,0,1,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ VAIDEI",450,ROMOS,90994,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:10:29",555,535,4,11,5,317,301,0,11,5,296,21,592,275,72,9,116,53,5,34,2,3,2
22,HUNEDOARA,"ȘCOALA PRIMARĂ VÂLCELE",312,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:03:50",220,202,0,8,10,177,159,0,8,10,171,6,234,57,29,2,10,130,0,0,0,0,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ VÂLCELELE BUNE",313,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:59:24",313,296,3,6,8,239,223,2,6,8,232,7,345,106,42,3,49,125,0,7,2,3,1
22,HUNEDOARA,"SCOALA PRIMARĂ VALEA LUPULUI",269,BARU,87996,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:17:33",174,158,0,11,5,121,105,0,11,5,114,7,180,59,12,10,78,11,0,3,0,0,0
22,HUNEDOARA,"ȘCOALA PRIMARĂ VALEA NANDRULUI",415,"PESTIŞU MIC",90431,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:43:37",152,122,0,22,8,125,95,0,22,8,121,4,150,25,12,4,63,36,0,5,0,0,1
22,HUNEDOARA,"ŞCOALA PRIMARĂ VĂLENI",213,"ORAŞ GEOAGIU",89561,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:09:46",51,40,0,8,3,33,22,0,8,3,32,1,73,40,5,1,9,16,0,1,0,0,0
22,HUNEDOARA,"SCOALA PRIMARA VĂLIOARA",435,RĂCHITOVA,90725,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:04:05",147,136,0,7,4,147,136,0,7,4,143,2,215,70,69,2,26,39,1,6,0,0,0
22,HUNEDOARA,"ŞCOALĂ PRIMARĂ VIILE NOI",20,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:17:27",817,806,2,9,0,372,363,0,9,0,361,11,1000,628,64,19,85,131,9,38,3,3,9
22,HUNEDOARA,"ŞCOALĂ PRIMARĂ VIILE NOI",19,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:00:01",860,844,6,10,0,386,376,0,10,0,330,56,1000,614,63,12,94,114,7,22,5,2,11
22,HUNEDOARA,"ŞCOALA SĂCEL",471,SÂNTĂMĂRIA-ORLEA,91232,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:58:21",242,234,0,1,7,163,155,0,1,7,154,9,260,97,22,1,33,84,2,10,0,1,1
22,HUNEDOARA,"SC UNIVERSAL EDIL SA",127,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:45:31",817,806,0,11,0,311,300,0,11,0,298,13,900,589,48,9,41,181,1,8,0,2,8
22,HUNEDOARA,"SEDIUL PRIMARIEI GEOAGIU",204,"ORAŞ GEOAGIU",89561,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:32:19",1234,1185,5,12,32,780,736,0,12,32,753,27,1300,520,74,13,285,340,5,18,7,3,8
22,HUNEDOARA,"SEDIUL PRIMĂRIEI MUNICIPIULUI HUNEDOARA (FOSTA B.R.D.)",105,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:26:34",1565,1549,6,10,0,628,617,1,10,0,593,35,1700,1072,72,57,87,269,3,49,18,13,25
22,HUNEDOARA,"SERVICIUL PUBLIC DE ASISTENŢĂ SOCIALĂ",139,"MUNICIPIUL ORĂŞTIE",87638,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:20:44",1579,1566,3,9,1,575,565,0,9,1,559,16,1750,1175,98,11,114,228,10,68,9,3,18
22,HUNEDOARA,"SPAȚIU ADMINISTRATIV BANPOTOC",377,HĂRĂU,89801,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:17:26",396,376,2,5,13,273,255,0,5,13,257,16,408,135,44,7,20,167,6,7,2,1,3
22,HUNEDOARA,"SPAȚIU ADMINISTRATIV BOCȘA MICĂ",344,"CERTEJU DE SUS",89240,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:36:28",92,85,0,7,0,74,67,0,7,0,70,4,100,26,11,0,34,16,0,4,3,2,0
22,HUNEDOARA,"SPAŢIUL ADMINISTRATIV AL PRIMĂRIEI MUNICIPIULUI DEVA",23,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:17:43",1265,1254,0,11,0,548,537,0,11,0,537,11,1401,850,60,26,140,182,12,88,7,7,15
22,HUNEDOARA,"SPCLEP LUPENI",114,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:56:40",1533,1524,1,8,0,606,598,0,8,0,563,43,1798,1192,83,35,69,307,6,33,8,7,15
22,HUNEDOARA,"STADIONUL CENTRAL",174,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:10:00",1198,1187,2,6,3,497,488,0,6,3,474,23,1300,803,91,18,110,198,2,21,5,15,14
22,HUNEDOARA,"STADIONUL ”MINERUL ANINOASA”",186,"ORAŞ ANINOASA",87219,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:37:19",844,840,1,2,1,405,401,1,2,1,371,34,1000,595,69,10,61,180,3,38,3,4,3
